_,Id,CaseNumber,Ambito__c,Categoria__c,Dettaglio_richiesta__c,Misura__c,Subject,Description,Risoluzione__c,Commenti_Ente__c,Ulteriori_informazioni_a_supporto__c,url
[Case],5007Q00000VGFABQA5,01142462,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.4.3 Adozione PagoPA e AppIO,MISURA 1.4.3 PAGOPA ANAGRAFICA DEL SOGGETTO REALIZZATORE,"NELLA DOMANDA PRESENTATA è STATO INSERITO COME PAGAMENTO LA TASSA DI CONCORSO.
DATO CHE L'ENTE VORREBBE ADERIRE AL PORTALE INPA COME PROCEDO CON LA CONTRATTUALIZZAZIONE?
URGENTE","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>In merito al servizio &quot;Tassa concorso&quot;, ti informiamo che per integrare il servizio di Pagamenti pagoPA per i concorsi svolti tramite la piattaforma inPA, l&#39;Ente deve seguire le procedure specifiche indicate da inPA e reperibili sul relativo sito web; nello specifico, per l&#39;integrazione del servizio Pagamenti pagoPA (per l&#39;incasso della tassa di concorso) si deve far riferimento alle specifiche presenti a questo link: https://www.inpa.gov.it/wp-content/uploads/2022/11/inPA-integrazione-PagoPA-v1.0-1.pdf </p><p>Ti informiamo altresì che, nel caso si intenda sostituire un servizio inserito in candidatura a causa di sopravvenienze normative, l&#39;ente può segnalarle direttamente dalla piattaforma accedendo alla pagina &quot;i tuoi progetti&quot;, selezionando quello di interesse e cliccando sul tasto funzione riportato in basso come ultima riga dei &quot;Dati del progetto&quot;. Questa istanza di modifica sarà quindi valutata dal Dipartimento.</p><p><br></p>","LA GUIDA INDICATA E [FAKE_INDIRIZZO].
LA PERPLESSITA è CHE QUANDO VADO A INSERIRE I DATI NEL [FAKE_INDIRIZZO] COME SOGGETTO REALIZZATORE CHI DEVO INDICARE?
SI ALLEGA SCHERMATA","<p>[FAKE_PERSON], da verifiche effettuate il servizio &quot;Tassa di concorso&quot; non risulta presente nella candidatura 1.4.3. pagoPa finanziata. Risulta in realtà presente nella candidatura 1.4.3. App Io. Ti ricordiamo in ogni modo che il Soggetto Attuatore può affidare lo svolgimento delle attività a uno o più fornitori autonomamente individuati, nel rispetto del codice degli appalti, della normativa applicabile per il suo Ente e delle specifiche linee guida presenti negli avvisi.</p><p>Ti ricordiamo altresì che attraverso la sezione &quot;PROGETTI&quot;, nello Step 1 - &quot;SOGGETTI REALIZZATORI&quot; cliccando sul tasto “DIVENTA SOGGETTO REALIZZATORE”, è possibile assegnare al proprio Ente il ruolo di soggetto realizzatore.</p><p>Nello Step 3 (Caricamento Contratti) della sezione &quot;Progetti&quot;, è poi possibile caricare in formato PDF, un documento che indichi che le attività sono state svolte con risorse interne: una determina o un ordine di servizio.</p><p>Ribadiamo infine che, nel caso l&#39;Ente non sia in condizione di attivare e/o gestire un servizio inserito in candidatura, a causa di sopravvenienze normative, l&#39;ente può richiederne la sostituzione presentando istanza di modifica del progetto. </p>",https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000VGFABQA5/view
[Case],5007Q00000VGFUiQAP,01142477,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Implementazione del progetto e dei servizi,1.2 Abilitazione e facilitazione migrazione al Cloud,Esito asseverazione,"Il [FAKE_INDIRIZZO] ha conferito da tempo alcuni suoi servizi ad un [FAKE_INDIRIZZO].

Tale unione di comuni andrà in liquidazione dal 31.12.2023 ed utilizza per alcuni servizi fino al 31.12.2023 soluzioni cloud SaaS certificate Agid per conto del comune.

Considerato che dal 01.01.2024 il [FAKE_INDIRIZZO] prenderà in gestione tutti i servizi che erano conferiti all'Unione fino al 2022,  chiedo se viene asseverato positivamente il fatto che l'origine di conversione è un excel estratta dalla banca dati saas cloud dell'unione.","<p><span style=""background-color: rgb(255, 255, 255); color: rgb(68, 68, [FAKE_PERSON], grazie per averci contattato. L’obiettivo del presente avviso è la migrazione completa (Full Migration) degli asset ICT on premise dell’ente. Qualora il servizio/processo indicato non avesse componenti o infrastrutture digitali o se non fosse avviato il processo di digitalizzazione (gestito solo su supporto cartaceo) non è possibile richiedere il finanziamento. Se i servizi da migrare sono attualmente gestiti digitalmente solo con Office, è invece ammissibile solo la migrazione in modalità B verso [FAKE_INDIRIZZO]. Per quanto riguarda l’avviso 1.2 per la modalità di migrazione B con destinazione SAAS, gli scenari ammissibili risultano infatti essere: origine della migrazione On premise destrutturato, On premise strutturato, IaaS non qualificato o [FAKE_PERSON] non qualificato. Si precisa che per On premise Destrutturato si intende un sistema non dedicato e specifico, non creato nativamente per lo scopo, come ad esempio software di office automation o produttività. Per più informazioni, ti invitiamo a prendere nota degli scenari ammissibili a finanziamento per la misura 1.2 nelle </span><a href=""https://innovazione.gov.it/italia-digitale-2026/attuazione-misure-pnrr/#sistema-di-gestione-e-controllo"" target=""_blank"" style=""background-color: rgb(255, 255, 255);"">Linee guida per i Soggetti attuatori individuati tramite tramite [FAKE_PERSON] a lump sum - luglio 2023 ([FAKE_INDIRIZZO] style=""background-color: rgb(255, 255, 255); color: rgb(68, 68, 68);"">), (Linee Guida Soggetti attuatori – Versioni in vigore) e nello specifico ti invitiamo a consultare l’Allegato 1 - Completamento delle attività e verifiche tecniche Avvisi 1.2 al paragrafo 6.4.</span></p>",Si chiede gentilmente di analizzare meglio la richiesta inoltrata e pertanto una risposta puntuale.,"<p>[FAKE_PERSON], grazie per averci cotattato. Oltre a quanto già detto con la precedente risposta e chiariti quali siano gli scenari ammissibili secondo l&#39;avviso, <em>&quot;p</em><em style=""background-color: rgb(255, 255, 255); font-size: 14px; color: rgb(68, 68, 68);"">er quanto riguarda l’avviso 1.2 per la modalità di migrazione B con destinazione SAAS, gli scenari ammissibili risultano infatti essere: origine della migrazione On premise destrutturato, On premise strutturato, IaaS non qualificato o [FAKE_PERSON] non qualificato.&quot; </em>Ricordiamo che l&#39;origine è all&#39;atto della domanda e non dell&#39;asseverazione.</p><p>Qualora ci fossero ulteriori dubbi ti chiediamo di dettagliare meglio il quesito.</p>",https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000VGFUiQAP/view
[Case],5007Q00000VGFihQAH,01142467,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Implementazione del progetto e dei servizi,1.3.1 PDND,MANCATA PRESENZA API,"Come da precedente ticket, si comunica che le API realizzate dal fornitore Ambito SRL per il [FAKE_INDIRIZZO] di [FAKE_INDIRIZZO] non sono visibili sul portale al momento del caricamento della completata attività (vedi immagine allegata).
Come suggerito nel ticket ID richiesta [FAKE_PHONE] si è provveduto a contattare il fornitore, il quale ha comunicato la corretta funzionalità previa verifica sulla piattaforma PDND (vedi ulteriore immagine allegata). 
Si richiede quindi supporto per capire come procedere.
Grazie","<p>Gentile Paolo, grazie per averci contattato.</p><p>Da verifiche effettuate il problema segnalato appare risolto e il progetto risulta in verifica agli asseveratori. Ti invitiamo a ricontattarci tramite questo canale in caso di ulteriori criticità.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000VGFihQAH/view
[Case],5007Q00000VGGHDQA5,01142469,Amministrazione,Altro - Servizi Aggiunti,Erogazione delle risorse,1.4.3 Adozione PagoPA e AppIO,compilazione domanda erogazione finanziamento,"Buongiorno nella compilazione della domanda di erogazione del finanziamento viene richiesto NOME RESPONSABILE CONSERVAZIONE* COGNOME RESPONSABILE CONSERVAZIONE* è da indicare il nominativo del soggetto che ha creato e gestito il fascicolo specifico e tutti i documenti riferiti al contributo PNRR pagoPA o il Responsabile Comunale della conservazione Digitale a Norma? Inoltre chiedevo, per quanto attiene al documento da allegare di cui all'avviso punto 3 lettera c dell'art 13, nell'avviso viene indicato che viene generato in automatico nell'area privata, ma al momento dell'inserimento della domanda di erogazione o in una fase precedente? se in fase precedente come recuperarlo?","<p><span style=""font-size: [FAKE_INDIRIZZO], grazie per averci contattato. Ti informiamo che il responsabile della conservazione è il responsabile individuato a norma dell&#39;art. 44 d.lgs 82/2005 (CAD). In riferimento alla </span><span style=""font-size: 14px; background-color: rgb(255, 255, 255); color: rgb(68, 68, 68);""> </span><span style=""background-color: rgb(255, 255, 255); color: rgb(68, 68, 68);"">certificazione di completamento delle attività, tale </span><span style=""font-size: 14px;"">documentazione da allegare alla richiesta di erogazione finanziamento la</span> viene generata in automatico dalla piattaforma durante la fase di completamento step 5.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000VGGHDQA5/view
[Case],5007Q00000VGHwSQAX,01142479,Amministrazione,Altro - Servizi Aggiunti,Erogazione delle risorse,1.4.1 Esperienza dei servizi pubblici,firma sul documento non è valida,"Dopo aver correttamente scaricato e firmato in tempo reale l'allegato 5 in p7m, al momento dell'upload il sistema risponde ""P7M (0.23MB) - Allegato 5.p7m - Attenzione, la firma sul documento non è valida per scadenza temporale o certificato scaduto. Modificala e carica l'ultima versione del documento"". Il file è stato correttamente riscaricato prima della firma, il formato è p7m, il certificato non è scaduto e il file non eccede il limite di megabyte.","<p><span style=""font-size: 14px;"">Gentile Alfio, grazie per averci contattato.</span></p><p><span style=""font-size: 14px;"">Al fine della risoluzione della problematica, ti preghiamo di caricare il certificato di regolare esecuzione firmato dal RUP, in formato p7m, nella sezione &quot;Documento RUP e altri allegati&quot; e provare nuovamente l&#39;invio della richiesta di erogazione. Se il problema dovesse persistere, ti preghiamo di riaprire la richiesta di assistenza senza rimuovere alcun documento di quelli caricati nel corso di tutta la procedura di richiesta di erogazione del finanziamento.</span></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000VGHwSQAX/view
[Case],5007Q00000VGIA4QAP,01142481,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.2 Abilitazione e facilitazione migrazione al Cloud,richiesta revoca progetto,si chiede la revoca del progetto in quanto al momento della richiesta di finanziamento la classificazione era errata e chiusa e solo il giorno seguente all'inoltro è stata riaperta. Pertanto non è stato possibile richiedere quanto voluto da questa Istituzione scolastica. si è tentato di effettuare la procedura più volte ma esce una schermata di errore che a buon fine si allega. Si chiede la risoluzione del problema,"<p>[FAKE_PERSON], grazie per averci contattato..</p><p>Preso atto dell’impossibilità di sottomettere la richiesta di rinuncia firmata digitalmente ti preghiamo, al fine di risolvere il blocco riscontrato, di aprire una nuova richiesta di assistenza menzionando la misura e indicando testualmente la motivazione della rinuncia tra quelle proposte precedentemente dalla piattaforma e che riportiamo di seguito:</p><ul><li>Errata composizione del pacchetto</li><li>Dati della [FAKE_INDIRIZZO]>[FAKE_INDIRIZZO] non più interessata al finanziamento</li><li>Altro (aggiungere anche dettaglio motivazione max 255 caratteri)</li></ul><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000VGIA4QAP/view
[Case],5007Q00000VGIrmQAH,01142482,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Documentazione tecnica di avvio e chiusura interventi,1.2 Abilitazione e facilitazione migrazione al Cloud,Malfunzionamento piattaforma,"A seguito della nostra Richiesta ID [FAKE_PHONE]
è stato risposto quanto segue:
""Da verifiche effettuate, la candidatura firmata digitalmente relativa all'avviso 1.2 Abilitazione e facilitazione migrazione al Cloud risulta correttamente caricata all'interno della piattaforma, pertanto sarà sottoposta alla verifica dell’ammissibilità""
Si chiede se la domanda di finanziamento può esser inviata.","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Da verifiche effettuate l&#39;Allegato 5 risulta caricato in formato .p7m, puoi pertanto procedere con l&#39;invio della richiesta di finanziamento e la successiva fase di asseverazione formale. </p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000VGIrmQAH/view
[Case],5007Q00000VGJDEQA5,01142483,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,1.2 Abilitazione e facilitazione migrazione al Cloud,Procedura richiesta finanziamento,"Segnalo che il [FAKE_PERSON], accedendo alla piattaforma, riceve il messaggio che si allega. Essendo già registrato in qualità di rappresentante legale, come è necessario procedere?
Allego screenshot","<p><span style=""font-size: [FAKE_INDIRIZZO], grazie per averci contattato.</span></p><p><span style=""font-size: 14px;"">Da verifiche risulta che l&#39;utenza di [FAKE_PERSON] è il rappresentante legale dell&#39;ente ma per </span><span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">abilitare l&#39;accesso in piattaforma del nuovo Rappresentate Legale a seguito aggiornamento dei dati IPA è necessario attuare una procedura di subentro: - L&#39;utente subentrante procede ad accedere alla piattaforma con il suo Spid e inserisce i dati della [FAKE_INDIRIZZO] in cui vuole subentrare - La piattaforma segnalerà che la [FAKE_INDIRIZZO] è già attiva e chiederà se si vuole procedere ad un subentro. In tal caso, la piattaforma invierà una PEC di &quot;Conferma subentro&quot; [FAKE_INDIRIZZO] PEC indicato per l&#39;ente. - L&#39;utente subentrante confermerà il subentro tramite un click sull&#39;apposito tasto presenta nella PEC di conferma subentro, sarà rimandato alla home page, dove procederà a fare l&#39;accesso con le proprie credenziali, al fine di confermare definitivamente il subentro.</span></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000VGJDEQA5/view
[Case],5007Q00000VGJThQAP,01142484,Amministrazione,Altro - Servizi Aggiunti,[FAKE_PERSON] e scadenze di candidatura,1.4.1 Esperienza dei servizi pubblici,scadenza,"Il 27 [FAKE_INDIRIZZO] 2023 ci è arrivata una notifica relativa alla scadenza entro il 28 [FAKE_INDIRIZZO] per l'inserimento dei contratti. Volevamo posticipare, ma adesso la scadenza risulta entro 60 giorni da oggi, senza che ci sia arrivata la notifica. Qual è la reale scadenza? Se clicchiamo su posticipa ci chiede di inserire una data successiva al 28 Ottobre 2023.","<p>[FAKE_PERSON], grazie per averci contattato. </p><p>Ti confermiamo che la data di scadenza per la fase di contrattualizzazione dei fornitori, per il progetto 1.4.1 è il 27/10/2023. La scadenza è stata posticipata al 27/10/2023 in ragione del decreto 123/2023 disponibile al seguente link </p><p>https://areariservata.padigitale2026.gov.it/sfc/servlet.shepherd/document/download/0697Q00000DOrbKQAT?operationContext=S1 , il quale dispone che I termini del cronoprogramma, per la contrattualizzazione e il completamento delle attività, previsti nell’Allegato 2 degli [FAKE_INDIRIZZO] [...] Misura 1.4.1. “Esperienza del cittadino nei servizi pubblici”, [...] sono differiti di giorni 60 (sessanta).</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000VGJThQAP/view
[Case],5007Q00000VGJYdQAP,01142485,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,Nessuno,Modifica legale rappresentante dell'Ente,"Mi chiamo [FAKE_PERSON] e sono censita nella piattaforma [FAKE_INDIRIZZO] come legale rappresentante del [FAKE_INDIRIZZO] di [FAKE_INDIRIZZO].  Dal primo settembre sarò in pensione e chiediamo supporto per il subentro in piattaforma del collega designato.
restiamo in attesa di contratto
Grazie
Carmen","<p><span style=""font-size: 14px;"">Gentile Carmen, grazie per averci contattato.</span></p><p><span style=""font-size: 14px;"">Ti informiamo che al fine di abilitare l&#39;accesso in piattaforma del nuovo Rappresentate Legale  è necessario attuare una procedura di subentro: - L&#39;utente subentrante procede ad accedere alla piattaforma con il suo Spid e inserisce i dati della [FAKE_INDIRIZZO] in cui vuole subentrare - La piattaforma segnalerà che la [FAKE_INDIRIZZO] è già attiva e chiederà se si vuole procedere ad un subentro. In tal caso, la piattaforma invierà una PEC di &quot;Conferma subentro&quot; [FAKE_INDIRIZZO] PEC indicato per l&#39;ente. - L&#39;utente subentrante confermerà il subentro tramite un click sull&#39;apposito tasto presenta nella PEC di conferma subentro, sarà rimandato alla home page, dove procederà a fare l&#39;accesso con le proprie credenziali, al fine di confermare definitivamente il subentro.</span></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000VGJYdQAP/view
[Case],5007Q00000VGJYnQAP,01142486,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,1.4.3 Adozione PagoPA e AppIO,[FAKE_INDIRIZZO] ELEABORAZIONE BOZZA DA FIRMARE,"[FAKE_INDIRIZZO], con la presente intendiamo chiedere imminente supporto per il Bando in oggetto con scadenza [FAKE_PHONE], in quanto abbiamo preparato e salvato la bozza, ma il sistema non ci permette di elaborare il documento da firmare per la candidatura. Attendiamo Vs. gentile e celere supporto per la risoluzione del problema dettato dal non corretto funzionamento della Vs. piattaforma. [FAKE_PERSON] saluti","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Ti informiamo che da verifiche la candidatura id <span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">85259 risulta in stato &quot;conclusa&quot;, in quanto è stato correttamente generato l&#39;allegato 3.</span></p><p><span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">Ti invitiamo a proseguire con la generazione del p7m firmato digitalmente.</span></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000VGJYnQAP/view
[Case],5007Q00000VGL3BQAX,01142487,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.4.3 Adozione PagoPA e AppIO,malfunzionamento rinuncia al progetto 1.4.3 pago pa,In data 11 agosto è stata regolarmente inserita la richiesta di rinuncia al finanziamento. Ad oggi non è stata ricevuta nessun decreto di rinuncia ufficiale per tanto l' ente è impossibilitato  a potere riproporre la nuova misura che scade il 04/09/2023. vi chiedo urgentemente un riscontro ed una possibile soluzione per ripresentare la nuova candidatura nei limiti temporali previsti.,"<p>[FAKE_PERSON] , grazie per averci contattato. Da verifiche effettuate risulta che la procedura di rinuncia effettuata il 11 agosto 2023 non sia andata a buon fine, infatti l&#39;ente non ha ricevuto messaggio di conferma del corretto caricamento della domanda.</p><p><br></p><p>Preso atto dell’impossibilità di sottomettere la richiesta di rinuncia firmata digitalmente ti preghiamo, al fine di risolvere il blocco riscontrato, di aprire una nuova richiesta di assistenza menzionando la misura e indicando testualmente la motivazione della rinuncia tra quelle proposte precedentemente dalla piattaforma e che riportiamo di seguito:</p><p><br></p><p>Errata composizione del pacchetto</p><p>Dati della PA errati</p><p>[FAKE_INDIRIZZO] non più interessata al finanziamento</p><p>Altro (aggiungere anche dettaglio motivazione max 255 caratteri)</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000VGL3BQAX/view
[Case],5007Q00000VGM4bQAH,01142492,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.4.1 Esperienza dei servizi pubblici,[FAKE_INDIRIZZO]/smart cig,"Il D.L. 13 del 24 febbraio 2023, convertito con la legge n. 41 del 21 aprile 2023, ha previsto all’art. 5 c. 5 che il CIG ordinario sia obbligatorio per gli appalti PNRR-PNC di importo superiore a 5.000 euro.
Per quanto riguarda l'intervento da realizzare con la misura 1.4.1., in caso si tratti di un importo inferiore ai 5000 euro, è possibile acquisire lo smartcig, inserendo nell'apposito box il CUP?
Grazie","<p>Gentile [FAKE_PERSON], grazie per averci contattato. Il<span style=""background-color: white; font-size: 10.5pt;""> tema CIG non è nella disponibilità di questa Amministrazione ma dell’ANAC. Il DL 13/23 non sembra modificare la disciplina della delibera [FAKE_INDIRIZZO] 122/22 in relazione al sottosoglia. Ne deriva che, in ambito PNRR, i contratti sotto a 5.000 euro non sono stati innovati. Si suggerisce pertanto prudenzialmente, in attesa di diverse indicazioni da ANAC, di seguire le indicazioni della Delibera 122/22 e acquisire un CIG ordinario.</span></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000VGM4bQAH/view
[Case],5007Q00000VGM5jQAH,01142490,Amministrazione,Altro - Servizi Aggiunti,Enti beneficiari,1.2 Abilitazione e facilitazione migrazione al Cloud,RICHIESTA ASSISTENZA,"BUONGIORNO, HO CARICATO IL MODULO RINUNCIA AL FINANZIAMENTO FIRMATO DAL DIRIGENTE [FAKE_PERSON]IN PDF. 
 IN P7M NON RISULTA POSSIBILE CARICARLO, NEL SENSO CHE [FAKE_INDIRIZZO] SONO PROBLEMI TECNICI.  
[FAKE_INDIRIZZO] DELL'ATTENZIONE. RIMANGO IN ATTESA PER QUANTO DI NECESSITA'.
DSGA
SILVIA LIVIABELLA","<p>[FAKE_PERSON], grazie per averci contattato.</p><p><span style=""font-size: 14px;"">Preso atto dell’impossibilità di sottomettere la richiesta di rinuncia firmata digitalmente ti preghiamo, al fine di risolvere il blocco riscontrato, di riaprire la richiesta di assistenza indicando testualmente la motivazione della rinuncia tra quelle proposte precedentemente dalla piattaforma e che riportiamo di seguito:</span></p><ul><li><span style=""font-size: 14px;"">Errata composizione del pacchetto</span></li><li><span style=""font-size: 14px;"">Dati della [FAKE_INDIRIZZO]: 14px;"">PA non più interessata al finaziamento</span></li><li><span style=""font-size: 14px;"">Altro (aggiungere anche dettaglio motivazione max 255 caratteri).</span></li></ul><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000VGM5jQAH/view
[Case],5007Q00000VGNXdQAP,01142494,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.4.3 Adozione PagoPA e AppIO,Modifica contratti inseriti,"[FAKE_INDIRIZZO], mi sono accorta di aver caricato dei documenti errata per la contrattualizzazione dell'avviso 1.4.3 - pagoPA: posso rimuoverli e caricare quelli corretti? anche il nominativo del fornitore è da modificare. Grazie","<p><span style="""">Gentile [FAKE_PERSON], grazie per averci contattato. Per integrare o rettificare la documentazione relativa al progetto, accedi alla sezione &quot;Progetti&quot; e seleziona quello di tuo interesse. Nella sezione “Ulteriori documenti allegati” puoi caricare e gestire eventuali documenti aggiuntivi, firmati dal Legale Rappresentante o dal Soggetto competente in formato PDF e P7m. La categoria “Rettifica/Integrazione” comprende documenti quali: addendum contrattuali, atti di ricognizione, modifica di caratteristiche attuative (da “avviata” a “da avviare” o viceversa), modifiche da “smart CIG” a “CIG ordinario”. Puoi utilizzare questa funzionalità quando la fase di contrattualizzazione fornitore è scaduta. Ti ricordiamo che la validità della documentazione potrà essere accertata esclusivamente in fase di asseverazione formale e controlli a campione.</span></p><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000VGNXdQAP/view
[Case],5007Q00000VGPvHQAX,01142495,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Notifiche e mail,,Asseverazione - data del DPCM nella checklist di asseverazione,"La checklist di asseverazione generata automaticamente riporta, nel mio caso, come data del DPCM il 08/04/2022 in luogo della data corretta (04/08/2022). Stesso errore si trova nella scheda personale del mio profilo asseveratore e non posso modificarla in autonomia. Chiedo di risolvere questo disallineamento per la generazione delle prossime checklist e quale procedura attuare per le checklist di 3 asseverazioni firmate e caricate in piattaforma che riportano tale dato errato. Grazie","<p><span style=""font-size: 14px;"">Gentile Raffaele, grazie per averci contattato. </span></p><p><span style=""font-size: 14px;"">Ti confermiamo che le modifiche all&#39;utenza sono state apportate secondo le indicazioni fornite.</span></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000VGPvHQAX/view
[Case],5007Q00000VGQPjQAP,01142496,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Implementazione del progetto e dei servizi,1.4.1 Esperienza dei servizi pubblici,Avvio implementazione 1.4.1,"[FAKE_PERSON], dovendo avviare l'implementazione dell'azione 1.4.1 abbiamo deciso di utilizzare il personale interno all'Istituzione scolastica. Per dare avvio alla procedura dobbiamo cliccare sul pulsante ""diventa soggetto realizzatore"" o ""aggiungi soggetto realizzatore""? Come indichiamo la persona (o le persone) che si occuperà di realizzare il sito?","<p>[FAKE_PERSON], grazie per averci contattato. </p><p>Ti confermiamo che attraverso la sezione &quot;PROGETTI&quot;, nello Step 1 - &quot;SOGGETTI REALIZZATORI&quot; cliccando sul tasto “DIVENTA SOGGETTO REALIZZATORE”, è possibile assegnare al proprio Ente il ruolo di soggetto realizzatore.</p><p>Nello Step 3 (Caricamento Contratti) della sezione &quot;Progetti&quot;, è poi possibile caricare in formato PDF, un documento che indichi che le attività sono state svolte con risorse interne: una determina o un ordine di servizio.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000VGQPjQAP/view
[Case],5007Q00000VGYQ5QAP,01142595,Amministrazione,Altro - Servizi Aggiunti,[FAKE_PERSON] e scadenze di realizzazione degli interventi,1.4.3 Adozione PagoPA e AppIO,Data completamento attività [FAKE_INDIRIZZO],"[FAKE_INDIRIZZO], in data 28/08/23 ho caricato le determine per la contrattualizzazione dei fornitori per PagoPA relativamente a servizi già realizzati. Nelle varie date di contrattualizzazione ho inserito le date delle determine ovvero: -13/05/2021 [FAKE_INDIRIZZO] -22/07/2021 -20/01/2021 Dall'allegato Domanda 3 del bando vedo che i tempi per il completamento delle attività sono +240 giorni dalla data di contrattualizzazione del fornitore Mi aspettavo quindi di avere come data di completamento il 28/08/2023+240 giorni mentre in realtà vedo che il completamento delle attività è fissato per il 04/11/2023. Come è calcolata questa data? Resto in attesa di un gentile riscontro [FAKE_INDIRIZZO]","<p>Gentile Sara, grazie per averci contattato. La data di contrattualizzazione non è la data in cui l&#39;ente inserisce i contratti ma l&#39;effettiva data in cui l&#39;ente ha contrattualizzato con il fornitore, se si inseriscono più contratti il sistema prende a riferimento quello con la data più recente. In generale il cronoprogramma del completamento attività quindi decorre dall&#39;ultima (più recente) data di stipula inserita prima di dichiarare il completamento della contrattualizzazione del fornitore. Ulteriori contratti inseriti successivamente al primo completamento non modificano il cronoprogramma.</p><p>Qualora la data di contrattualizzazione sia antecedente alla comunicazione del decreto di finanziamento allora il termine per il completamento delle attività decorre dalla data della PEC del decreto. Nel vostro caso essendo le stipule antecedenti al decreto ( la più recente al <span style=""font-size: 14px;"">22/07/2021)</span> il termine dei 240 gg viene calcolato dalla data di decretazione.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000VGYQ5QAP/view
[Case],5007Q00000VGaGSQA1,01142600,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Implementazione del progetto e dei servizi,1.2 Abilitazione e facilitazione migrazione al Cloud,Caricamento Dichiarazione modalità operativa,"[FAKE_INDIRIZZO], dobbiamo caricare la dichiarazione per la modalità migliorativa del servizio, così come richiesto da documento [FAKE_INDIRIZZO] dall'Autorità di Asseverazione. La piattaforma ci impedisce di farlo probabilmente perché la scadenza risulta del 21/08/2023. Grazie Distinti saluti [FAKE_PERSON]","<p>[FAKE_PERSON], grazie per averci contattato. Ti informiamo che è [FAKE_INDIRIZZO] inviata una nuova <span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">Richiesta [FAKE_PHONE] con scadenza 11/9/2023. </span></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000VGaGSQA1/view
