_,Id,CaseNumber,Ambito__c,Categoria__c,Dettaglio_richiesta__c,Misura__c,Subject,Description,Risoluzione__c,Commenti_Ente__c,Ulteriori_informazioni_a_supporto__c,url
[Case],5007Q00000ZguLaQAJ,01154669,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Rendicontazione e documenti giustificativi,1.3.1 PDND,Conclusione attività,La società incaricata ha proceduto all'esposizione dell'API ma non si può concludere attività perchè su menù a tendina non appare alcuna tipologia da poter selezionare. [FAKE_INDIRIZZO],"<p>[FAKE_PERSON], grazie per averci contattato.</p><p>La piattaforma padigitale2026 precarica i dati dell&#39;amministrazione presenti nella banca dati PDND.</p><p>Ti informiamo che per quanto concerne l&#39;aderenza della pubblicazione della API ai fini del presente bando, PDND al momento non ci ha trasmesso i dati della API 1 che risulta quindi in status &quot;da avviare&quot;.</p><p>Ti invitiamo a contattare preliminarmente il tuo fornitore e per suo tramite verificare la corretta attivazione e pubblicazione del servizio su PDND, in accordo ai requisiti dell&#39;avviso presenti in allegato 2 al presente avviso.</p><p>Per un supporto più operativo ti invitiamo, infine, a prendere nota delle [FAKE_INDIRIZZO] guida per i Soggetti attuatori individuati tramite [FAKE_PERSON] a lump sum - versione ottobre 2023 (ZIP), raggiungibile a questo link: https://innovazione.gov.it/italia-digitale-2026/attuazione-misure-pnrr/ (Linee Guida Soggetti attuatori – Versioni in vigore) e nello specifico l’Allegato 5 - Completamento delle attività e verifiche tecniche Avvisi 1.3.1.</p>","[FAKE_PERSON] ma il servizio è attivo e risulta ""avviato"" e visualizzabile a questo link 
https://www.interop.pagopa.it/catalogo/?pageNum=1&producerName=Comune+di+Montegrosso+Pian+Latte

Integro con screenshot.
Potrebbe essere un problema di comunicazione fra piattaforma padigitale2026 che precarica i dati dell'amministrazione presenti nella banca dati PDND ?
[FAKE_INDIRIZZO]","<p>Come da contatto telefonico intercorso in data odierna, ti confermiamo che la tua segnalazione è stata risolta e che il progetto 1.3.1 è attualmente &quot;In Verifica&quot;.</p><p><br></p>",https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000ZguLaQAJ/view
[Case],5007Q00000ZguYtQAJ,01154670,Amministrazione,Altro - Servizi Aggiunti,Erogazione delle risorse,,CHIARIMENTO IN MERITO AL COMPLETAMENTO PROCEDURA PER OTTENERE FINANZIAMENTO,"Essendo arrivata allo STEP 5 della procedura di richiesta di finanziamento per il progetto 1.4.1 - Esperienza del cittadino - Scuole - Aprile 2022, dopo aver ottenuto esito positivo per l'operazione di asseverazione, la piattaforma richiede di indicare nome e cognome del responsabile della conserazione dei documenti, l'indirizzo di conservazione degli stessi, il codice gestionale. Non è chiaro a quali documenti ci si riferisce. Forse i documenti pubblicati sul sito? O ai documenti relativi a questo progetto? O ai documenti gestiti dalla scuola in generale? In attesa di un celere e cortese riscontro, distinti saluti. La Dirigente Dott.ssa [FAKE_PERSON]",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000ZguYtQAJ/view
[Case],5007Q00000Zgv4lQAB,01154673,Amministrazione,Altro - Servizi Aggiunti,Erogazione delle risorse,1.4.5 Digitalizzazione degli avvisi pubblici,RICHIESTA FINANZIAMENTO,"[FAKE_INDIRIZZO], per responsabile della conservazione si intende il responsabile interno nominato con deliberazione o il conservatore?","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Nella sezione del Responsabile della conservazione occorre inserire Il nome e il cognome del responsabile della conservazione (es. responsabile interno del comune/scuola) e infine l’indirizzo, il comune e la [FAKE_INDIRIZZO]Ti informiamo che il responsabile della conservazione è il responsabile individuato a norma dell&#39;art. 44 d.lgs 82/2005 (CAD).</p>","va bene per il responsabile: ma mi dite ""l’indirizzo, il comune e la provincia di conservazione di questi"". Cosa si intende per provincia di conservazione? la provincia in cui ha sede il conservatore?
oppure devo mettere l'indirizzo personale del responsabile della conservazione? O quello della sede del comune?","<p>[FAKE_PERSON], l&#39;indirizzo richiesto è quello relativo all&#39;ubicazione dei documenti.</p><p>In merito alla conservazione dei documenti, se fossero questi in formato elettronico, l&#39;indirizzo è quello del server di conservazione digitale.</p>",https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Zgv4lQAB/view
[Case],5007Q00000Zgv5aQAB,01154674,Amministrazione,Altro - Servizi Aggiunti,Erogazione delle risorse,1.4.5 Digitalizzazione degli avvisi pubblici,SOGGETTI ATTUATORI,Il comune ha dato attuazione al progetto notifiche digitali con 2 soggetti attuatori diversi: [FAKE_INDIRIZZO] e progetti e soluzioni : uno per le sanzioni del cds e l'altro per i servizi scolastici: è possibile caricare 2 certificati di regolare esecuzione?,"<p>[FAKE_PERSON], grazie per averci contattato. </p><p>Ti informiamo che la procedura corretta prevede che siano caricati in piattaforma due CRE distinti, a cura del RUP, relativi ai rispettivi affidamenti - <u>Sanzioni del CdS</u> e <u>Servizi scolastici</u>.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Zgv5aQAB/view
[Case],5007Q00000ZgvAFQAZ,01154675,Amministrazione,Altro - Servizi Aggiunti,Erogazione delle risorse,1.4.5 Digitalizzazione degli avvisi pubblici,termine per richiesta contributo,"Il termine per la richiesta del contributo del progetto notifiche digitali, per il quale abbiamo avuto la comunicazione di corretto adempimento, è il 30 novembre 2023 o un altro?","<p>Gentile Sivia, grazie per averci contattato.</p><p>Ti confermiamo che la data citata si riferisce alla scadenza del completamento attività (già rispettata dall&#39;ente).</p><p>Ti informiamo che avendo superato i controlli relativi alla fase di asseverazione tecnica puoi procedere con la richiesta di erogazione del finanziamento. Non è prevista una scadenza relativa all&#39;invio della documentazione relativa alla richiesta di finanziamento si raccomanda, tuttavia, di provvedere quanto prima.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000ZgvAFQAZ/view
[Case],5007Q00000ZgvQxQAJ,01154678,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.4.1 Esperienza dei servizi pubblici,salvataggio dati in piattaforma,"buongiorno, ho provato ad inserire  soggetto attuatore e titolare effettivo in piattaforma. do il comando "" salva"" ma non mi permette di procedere con gli altri step della piattaforma e uscendo non mi salva alcun dato.
si resta in attesa di un vostra risposta visto la scadenza del progetto","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Ti consigliamo di verificare la correttezza dei dati anagrafici del titolare effettivo, verificando di aver inserito il nome, il cognome e il codice fiscale corretti e che questi siano nelle giuste caselle. </p><p>Nel caso in cui l&#39;errore non si risolvesse ti chiediamo di aprire una nuova richiesta di supporto allegando una o più schermate relative ai dati inseriti e agli errori che si presentano.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000ZgvQxQAJ/view
[Case],5007Q00000ZgwPKQAZ,01154706,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Anagrafica dati,1.2 Abilitazione e facilitazione migrazione al Cloud,richiesta variazione dati anagrafici Dirigente [FAKE_PERSON],"Buongiorno,
dovendo chiedere la rinuncia al finanziamento, abbiamo la necessità che venga modificato il nominativo del [FAKE_PERSON]. Il modulo che viene generato dal portale, infatti, riporta l'anagrafica del Dirigente Scolastico precedente (Tedeschi [FAKE_PERSON]), anzichè il nuovo Dirigente ([FAKE_INDIRIZZO].)
[FAKE_PERSON] saluti","<p><span style=""font-family: -apple-system, Arial; font-size: 11pt;"">Gentile [FAKE_PERSON], grazie per averci contattato. Ti informiamo che è possibile aggiornare i dati del Rappresentante Legale, quali codice fiscale, data e luogo di nascita, tramite la sezione &[FAKE_PERSON]; cosi da poter cambiare il Rappresentante Legale con la persona corretta.</span></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000ZgwPKQAZ/view
[Case],5007Q00000ZgwY0QAJ,01154683,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.4.1 Esperienza dei servizi pubblici,Affidamento,"e' possibile affidare il servizio in oggetto al fornitore che attualmente è affidatario del servizio di gestione del Sito e con cui questo [FAKE_INDIRIZZO] intende proseguire? Occorre interrompere il contratto in essere?
Grazie","<p>[FAKE_PERSON], grazie per averci contattato. Ti informiamo che il Soggetto Attuatore può affidare lo svolgimento delle attività a uno o più fornitori autonomamente individuati, nel rispetto del codice degli appalti, della normativa prevista per il tuo ente e del contenuto dell’avviso. </p><p>A livello documentale, allo step 3 di &quot;Caricamento contratti&quot; potrai inserire una determina di affidamento o un contratto. Qualora per l&#39;attività oggetto di finanziamento esista già un contratto con data successiva al 1 Febbraio 2020 nel quale però mancano informazioni, ti invitiamo a caricare in piattaforma un addendum al contratto iniziale, firmato dalle due parti (ente e fornitore) che integri le informazioni mancanti.</p><p>Ti ricordiamo che la validità della documentazione potrà essere accertata esclusivamente in fase di asseverazione formale e controlli a [FAKE_INDIRIZZO]>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000ZgwY0QAJ/view
[Case],5007Q00000ZgwupQAB,01154680,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.4.3 Adozione appIO,Problema risolto.,"[FAKE_INDIRIZZO], in ordine alla richiesta di supporto ID [FAKE_PHONE], trasmessa in data di ieri, per la quale ancora non avevo ricevuto risposta, comunico che ho riprovato stamattina ad allegare il file e il caricamento è andato a buon fine. 

Buona giornata
Sabrina","<p><span style=""font-size: 14px;"">Gentile SAbrina, grazie per averci contattato. Ti ringraziamo per la segnalazione, provvediamo a chiudere la tua richiesta di supporto n. </span><span style=""font-size: 14px; background-color: rgb(255, 255, 255);"">[FAKE_PHONE]</span><span style=""font-size: 14px;"">, in quanto risolta.</span></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000ZgwupQAB/view
[Case],5007Q00000Zgx7oQAB,01154682,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Rendicontazione e documenti giustificativi,1.3.1 PDND,Completamento attività,Per entrambi i soggetti realizzatori non riesco ad inserire il nome progetto. Errore: Nessun risultato trovato,"<p>[FAKE_PERSON], grazie per averci contattato.</p><p>La piattaforma padigitale2026 precarica i dati dell&#39;amministrazione presenti nella banca dati PDND.</p><p>Ti informiamo che per quanto concerne l&#39;aderenza della pubblicazione della API ai fini del presente bando, PDND al momento non ci ha trasmesso i dati della API 1 che risulta quindi in status &quot;da avviare&quot;.</p><p>Ti invitiamo a contattare preliminarmente il tuo fornitore e per suo tramite verificare la corretta attivazione e pubblicazione del servizio su PDND, in accordo ai requisiti dell&#39;avviso presenti in allegato 2 al presente avviso.</p><p>Per un supporto più operativo ti invitiamo, infine, a prendere nota delle [FAKE_INDIRIZZO] guida per i Soggetti attuatori individuati tramite [FAKE_PERSON] a lump sum - versione ottobre 2023 (ZIP), raggiungibile a questo link: https://innovazione.gov.it/italia-digitale-2026/attuazione-misure-pnrr/ (Linee Guida Soggetti attuatori – Versioni in vigore) e nello specifico l’Allegato 5 - Completamento delle attività e verifiche tecniche Avvisi 1.3.1.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Zgx7oQAB/view
[Case],5007Q00000ZgxFzQAJ,01154705,Amministrazione,Altro - Servizi Aggiunti,Enti beneficiari,,richiesta di abilitazione alle funzioni come dsga,"[FAKE_INDIRIZZO] sono la DSGA [FAKE_INDIRIZZO] in servizio a ISA 8 dal 01/09/2023, non riesco ad accedere ai progetti per l'inserimento dei dati, forse non è attivo il mio profilo? La candidatura è stat effettuata con la [FAKE_PERSON].",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000ZgxFzQAJ/view
[Case],5007Q00000ZgxITQAZ,01154697,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.4.3 Adozione appIO,istanza di modifica,"[FAKE_INDIRIZZO], il 17 novembre abbiamo inviato una istanza di modifica al progetto !.4.3 Adozione appIO e siamo in attesa di un vostro riscontro in merito.
Non avendo ricevuto nessuna conferma da parte vostra della ricezione della nostra istanza, con la presente siamo a richiedere  i tempi di conferma/accoglimento della nostra istanza considerando che i tempi di pubblicazione su app IO superano i quindici giorni.
Grazie e buon lavoro","<p><span style="""">Gentile [FAKE_INDIRIZZO], grazie per averci contattato.</span></p><p><span style="""">Ti confermiamo che da verifiche la tua richiesta </span><span style=""font-size: 14px; background-color: rgb(255, 255, 255);"">[FAKE_PHONE] </span><span style="""">di instanza modifica progetto è in &quot;valutazione&quot;. </span></p><p><span style="""">Ti informiamo non appena riceverete l&#39;esito sarà possibile andare avanti ed inserire nel progetto i servizi sostitutivi, successivamente sarà richiesto in piattaforma di caricare il contratto</span></p><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000ZgxITQAZ/view
[Case],5007Q00000ZgxKEQAZ,01154685,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.4.3 Adozione pagoPA,CAMBIO TITOLARE EFFETTIVO,"[FAKE_INDIRIZZO],
dovremmo procedere al cambio nominativo del titolare effettivo inserito in fase di contrattualizzazione, ma essendo già in fase di asseverazione non ci è permesso farlo.
Come possiamo procedere?

Grazie mille","<p>[FAKE_INDIRIZZO], grazie per averci contattato. Ti informiamo che qualora il progetto si trovi già in fase di asseverazione formale, come per il tuo caso, non è necessario modificare le informazioni relative al titolare effettivo del Soggetto realizzatore se queste risultano corrette al momento in cui tali dati sono stati inseriti in piattaforma (step 1). Se invece le informazioni inserite in step 1 risultano errate per mero errore materiale, ti invitiamo ad aprire una nuova richiesta di assistenza al fine di indicarci la necessità di sbloccare il progetto per consentire l&#39;aggiornamento dei dati.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000ZgxKEQAZ/view
[Case],5007Q00000ZgxKsQAJ,01154686,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.4.3 Adozione pagoPA,CAMBIO NOMINATIVO TITOLARE EFFETTIVO,"[FAKE_INDIRIZZO],
dovremmo procedere al cambio nominativo del titolare effettivo inserito in fase di contrattualizzazione, ma essendo già in fase di asseverazione non ci è permesso farlo.
Come possiamo procedere?

Grazie mille","<p>[FAKE_INDIRIZZO], grazie per averci contattato. Ti informiamo che qualora il progetto si trovi già in fase di asseverazione tecnica, come per il tuo caso, non è necessario modificare le informazioni relative al titolare effettivo del Soggetto realizzatore se queste risultano corrette al momento in cui tali dati sono stati inseriti in piattaforma (step 1). Se invece le informazioni inserite in step 1 risultano errate per mero errore materiale, ti invitiamo ad aprire una nuova richiesta di assistenza al fine di indicarci la necessità di sbloccare il progetto per consentire l&#39;aggiornamento dei dati.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000ZgxKsQAJ/view
[Case],5007Q00000ZgxLHQAZ,01154687,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.4.3 Adozione pagoPA,CAMBIO NOMINATIVO TITOLARE EFFETTIVO,"[FAKE_INDIRIZZO], dovremmo procedere al cambio nominativo del titolare effettivo inserito in fase di contrattualizzazione, ma essendo già in fase di asseverazione non ci è permesso farlo. Come possiamo procedere? Grazie mille","<p>[FAKE_INDIRIZZO], grazie per averci contattato. Ti informiamo che qualora il progetto si trovi già in fase di asseverazione formale come nel tuo caso, non è necessario modificare le informazioni relative al titolare effettivo del Soggetto realizzatore se queste risultano corrette al momento in cui tali dati sono stati inseriti in piattaforma (step 1). Se invece le informazioni inserite in step 1 risultano errate per mero errore materiale, ti invitiamo ad aprire una nuova richiesta di assistenza al fine di indicarci la necessità di sbloccare il progetto per consentire l&#39;aggiornamento dei dati.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000ZgxLHQAZ/view
[Case],5007Q00000ZgxO6QAJ,01154689,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.4.3 Adozione appIO,richiesta istanza di [FAKE_PERSON],"[FAKE_INDIRIZZO], in data 16/11/23 è stata richiesta istanza di modifica al progetto appIO ma ancora non abbiamo ricevuto approvazione, siamo nei tempi? Grazie","<p><span style="""">Gentile [FAKE_PERSON], grazie per averci contattato.</span></p><p><span style="""">Ti confermiamo che da verifiche la tua richiesta [FAKE_PHONE] di instanza modifica progetto è in &quot;valutazione&quot;. </span></p><p><span style="""">Ti informiamo non appena riceverete l&#39;esito sarà possibile andare avanti ed inserire nel progetto i servizi sostitutivi, successivamente sarà richiesto in piattaforma di caricare il contratto</span></p><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000ZgxO6QAJ/view
[Case],5007Q00000ZgxRtQAJ,01154691,Amministrazione,Altro - Servizi Aggiunti,Enti beneficiari,Nessuno,Abilitazione altro utente,"Buongiorno, avremmo bisogno di inserire il segretario comunale quale nuovo utente, editore (ma risulta impossibile per registrazione per altra amministrazione) o incaricato (opzione non attivabile). Come possiamo procedere? Grazie","<p>[FAKE_PERSON], grazie per averci contattato. Ti informiamo che per il tuo ente sono attive in piattaforma due utenze:</p><ul><li>[FAKE_PERSON], in qualità di Rappresentante Legale</li><li>[FAKE_PERSON], in qualità di Delegato/Incaricato</li></ul><p><br></p><p>Ti ricordiamo le possibilità di gestione utenze consentite.</p><p>Oltre al ruolo di rappresentante legale, ogni amministrazione può avere un massimo di 3 utenti. I ruoli possono essere così suddivisi: 1 incaricato e 2 editori, oppure 3 editori.</p><p>È possibile essere utente “incaricato” per più amministrazioni. È possibile essere utente “editore” per una sola amministrazione. </p><p>L&#39;utenza del rappresentante legale ha la facoltà di creare e gestire tutti gli altri ruoli utente. Un utente con ruolo di &quot;incaricato&quot; può invitare invece solo utenti “editori”.</p><p>Per procedere in piattaforma con la gestione delle utenze, dopo aver selezionato la [FAKE_INDIRIZZO] per la quale intende operare, il Rappresentante Legale o l’utente delegato accede, attraverso il menù a tendina che si apre facendo click sul nome, alla sezione &quot;Gli utenti della tua PA&quot;. In questa sezione è possibile visualizzare la lista degli utenti collegati alla propria amministrazione e modificare, invitare o revocare gli utenti secondo le possibilità sopra descritte e seguendo la procedura indicata dalla piattaforma.</p><p>In seguito, l&#39;utente invitato procede ad accettare l’attivazione della sua utenza, attraverso la email di invito che riceverà al termine della procedura di invito completata in piattaforma dal Rappresentante Legale. Cliccando sul tasto &quot;Conferma invito&quot;, l&#39;utente invitato sarà rimandato alla [FAKE_INDIRIZZO] del sito e dovrà accedere con il suo SPID per essere definitivamente operativo in piattaforma.</p><p><br></p><p>Pertanto, al fine di inserire un nuovo utente come incaricato, occorre preliminarmente far modificare la tua utenza nel ruolo di &quot;editore&quot;. </p><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000ZgxRtQAJ/view
[Case],5007Q00000ZgxVJQAZ,01154702,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Accettazione del finanziamento,1.2 Abilitazione e facilitazione migrazione al Cloud,RICHIESTA [FAKE_INDIRIZZO] PER [FAKE_INDIRIZZO],IN RIFERIMENTO AL TIKET N.[FAKE_PHONE] SI SPECIFICA CHE LA DITTA FORNITRICE DELL'APPLICATIVO REGISTRO ELETTRONICO NON E' IN GRADO DI FORNIRCI LA SCHEDA RICHIESTA [FAKE_INDIRIZZO] NON E' POSSIBILE DEFINIRE IL PASSAGGIO DAL VECCHIO AL NUOVO APPLICATIVO COME UN PASSAGGIO A WEB QUALIFICATO. COME PUO' QUINDI LA SCUOLA PROCEDERE ACCEDERE AL FINANZIAMENTO? E' POSSIBILE INTEGRARE QUESTA CANDITATURA OPPURE E' NECESSARIO ANNULLARLA E FORMULARNE UNA NUOVA?,"<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Le informazioni che comunichi tramite l&#39;help desk non possono essere veicolate all&#39;asseveratore.</p><p>Ti informiamo che a seguito delle procedure di controllo sono state inviate le richieste [FAKE_PHONE]</p><p><br></p><p>Si invita pertanto l’Amministrazione a eseguire le opportune verifiche e aggiornare il completamento delle attività nella sezione “Progetti”, entro la scadenza del relativo calendario attività. </p><p> </p><p>Per maggior supporto può contattare l’Account Manager del team territoriale che segue il suo ente, direttamente o tramite la mail <a href=""mailto:[FAKE_EMAIL]"" target=""_blank"">[FAKE_EMAIL]</a></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000ZgxVJQAZ/view
[Case],5007Q00000ZgxdHQAR,01154696,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.4.1 Esperienza dei servizi pubblici,richiesta variazione azione,"in data 8/11 abbiamo inviato richiesta motivata di variazione di una azione oggetto del contratto sottoscritto, che tempi avete per assentire perché dovremmo chiudere procedura contrattualizzazione entro il 29/11 e vorremmo farlo sostituendo l'azione attualmente contemplata con quella di cui alla ns istanza","<p>[FAKE_PERSON], grazie per averci contattato. Ti confermiamo che la richiesta di modifica progetto è stata approvata, come da comunicazione inviata in data odierna. Ora puoi procedere a modificare la configurazione del pacchetto di progetto nell&#39;area riservata di [FAKE_INDIRIZZO] digitale 2026 e inviare un&#39;istanza di [FAKE_INDIRIZZO]>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000ZgxdHQAR/view
[Case],5007Q00000ZgxguQAB,01154698,Amministrazione,Altro - Servizi Aggiunti,Enti beneficiari,Nessuno,Vostre email verso nostra pec,La nostra PEC non è abilitata alla ricezione della posta ordinaria. Sembra che arrivino messaggi sulla nostra PEC da una vostra mail ordinaria ([FAKE_EMAIL]). Potete inviarci i messaggi da una PEC? In caso contrario ci dite da quale campo prelevate il nostro indirizzo PEC per capire se possiamo sostituirlo con una mail ordinaria oppure se deve essere obbligatoriamente PEC??? Grazie,"<p>[FAKE_PERSON], grazie per averci contattato. Da verifiche effettuate tutte le comunicazioni ufficiali sono spedite <span style=""background-color: rgb(255, 255, 255); color: rgb(68, 68, 68);"">della piattaforma </span>da un account PEC  :</p><p><a [FAKE_PERSON]"" target=""_blank"" style=""background-color: rgb(255, 255, 255);"">[FAKE_EMAIL]</a> </p><p>[FAKE_INDIRIZZO] email PEC  indicato in fase di registrazione dal vostro ente non può essere modificato, se non con un altro account PEC.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000ZgxguQAB/view
[Case],5007Q00000ZgxkmQAB,01154700,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.4.3 Adozione appIO,RICHIESTA INFORMAZIONI MANCATA ACCETTAZIONE MODIFICA PROGETTO,"[FAKE_INDIRIZZO], abbiamo effettuato due richieste di modifica del progetto misura 1.4.3 appIO, ma entrambe sono state rifiutate. Si chiede pertanto di esplicitare per quale motivo non sono state accettate la richieste di istanza e come è possibile procedere. Si ringrazia per la collaborazione, distinti saluti.","<p>Gentile Paolo, grazie per averci contattato. Ti invitiamo a rivolgerti all&#39;account manager del tuo territorio utilizzando il Form all’indirizzo che segue:<span style=""font-family: Calibri, sans-serif; font-size: 11pt;""> </span><a href=""https://padigitale2026.gov.it/team-territoriali"" target=""_blank"" style=""font-family: Calibri, sans-serif; font-size: 11pt;"">https://padigitale2026.gov.it/team-territoriali</a> .</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000ZgxkmQAB/view
[Case],5007Q00000ZgxsDQAR,01154714,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Rendicontazione e documenti giustificativi,1.2 Abilitazione e facilitazione migrazione al Cloud,richiesta informazioni per poter completare la rendicontazione,"Una volta inserito i dati del fornitore, dell'amministratore unico del fornitore e salvato i dati, compilati i dati obbligatori degli allegati 6 ed 8, non ci permette di andare alla fase successiva. Si chiede gentilmente di poterci indicare le modalità per poter completare la rendicontazione. Grazie","<p>Gentile Francesca, grazie per averci contattato.</p><p>Al fine della risoluzione della problematica, ti preghiamo di aprire una nuova richiesta di assistenza allegando screenshot della problematica riscontrata.</p><p>Ti ringraziamo per la collaborazione.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000ZgxsDQAR/view
[Case],5007Q00000ZgxyZQAR,01154711,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Documentazione tecnica di avvio e chiusura interventi,1.3.1 PDND,richiesta modifica titolare effettivo,"si chiede di poter modificare il nominativo ed i dati del titolare effettivo del soggetto realizzatore, in quanto essendo la misura in fase di erogazione del finanziamento, non si ha la possibilità di procedere direttamente in piattaforma.","<p>[FAKE_INDIRIZZO], grazie per averci contattato. </p><p>Ti informiamo che non è necessario modificare le informazioni relative al titolare effettivo del Soggetto realizzatore se queste risultano corrette al momento in cui tali dati sono stati inseriti in piattaforma (step 1). Qualora invece le informazioni relative al titolare effettivo del Soggetto realizzatore inserite in step 1 risultino errate per mero errore materiale, al fine di evitare un&#39;ulteriore asseverazione tecnica, ti invitiamo a procedere comunque in piattaforma con la richiesta di erogazione del finanziamento (step 5) e, successivamente, aprire una nuova richiesta di assistenza al fine di indicarci la necessità di sbloccare il progetto per consentire l&#39;aggiornamento dei dati.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000ZgxyZQAR/view
[Case],5007Q00000Zgy28QAB,01154716,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Malfunzionamento della Piattaforma,,Territorio - Comune di [FAKE_INDIRIZZO],"Codice c_a094, misura 1.4.5. Il 19 novembre il sistema automaticamente mette in parziale la candidatura non rilevando due servizi attivi (che ora in realtà sono presenti nell'elenco dei servizi) e creando la richiesta [FAKE_PHONE]. Tuttavia, non risulta nessuna notifica all'ente né all'[FAKE_INDIRIZZO] Poiché queste attività riattivano il cronoprogramma senza notifica si rischia che l'ente non se ne accorga.","<p>Gentile utente, grazie per averci contattato.  Ti informiamo che dal 6 dicembre scorso la notifica di esito parziale che è successiva   ai controlli automatici di conformità produce anche la relativa notifica via mail verso gli account manager e gli utenti dell&#39;ente.  Per esiti parziali automatici antecedenti a questa data la funzionalità non è prevista è l&#39;ente accede a tale notifica dall&#39;apposita sezione &quot;Notifica e richieste della scrivania&quot;</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Zgy28QAB/view
[Case],5007Q00000Zgy4NQAR,01154713,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Firma digitale della domanda di finanziamento,1.2 Abilitazione e facilitazione migrazione al Cloud,Problemi con file di rinuncia al progetto.,"Causa  errata compilazione del pacchetto, siamo costretti alla rinuncia del progetto per inserirne poi una nuova. Generando il file da far firmare al [FAKE_PERSON] il sistema ci dice che il firmatario (che è anche il nuovo Rappresentante Legale già inserito correttamente  a sistema) non corrisponde al rinunciatario. Da un'accurato controllo ci siamo accorti che il file di rinuncia che viene generato riporta il nominativo della Dirigente Scolastica  e quindi il sistema restituisce l'incongruenza.","<p><span style=""font-family: Calibri, Arial; font-size: 11pt; color: rgb(0, 0, 0);"">Gentile [FAKE_PERSON], grazie per averci contattato.</span></p><p><span style=""font-family: Calibri, Arial; font-size: 11pt; color: rgb(0, 0, 0);"">Abbiamo provveduto a risolvere la tua problematica. Sarà necessario generare e firmare un nuovo documento di rinuncia al finanziamento, così da permettere al sistema di inserire i dati corretti del rappresentante legale.</span></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Zgy4NQAR/view
