_,Id,CaseNumber,Ambito__c,Categoria__c,Dettaglio_richiesta__c,Misura__c,Subject,Description,Risoluzione__c,Commenti_Ente__c,Ulteriori_informazioni_a_supporto__c,url
[Case],5007Q00000P8kgBQAR,01132466,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.2 Abilitazione e facilitazione migrazione al Cloud,Richiesta possibilità di modifica progetto di migrazione servizi al cloud,"[FAKE_INDIRIZZO], si chiede se fosse possibile apportare una modifica al progetto consistente nella rimozione di 6 servizi sui 15 previsti, con conseguente riduzione del finanziamento, per le seguenti motivazioni: - a causa di un mero errore materiale era stato indicato come oggetto di migrazione un servizio già migrato al cloud in data antecedente al 1 febbraio 2020; - a seguito di verifica sul mercato e analisi con i fornitori dei gestionali della scuola, cinque servizi risultano non disponibili per l'erogazione in cloud. Cordiali saluti [FAKE_PERSON]","[FAKE_PERSON], grazie per averci contattato. Ti informiamo che la candidatura in stato &quot;Finanziata&quot; non è modificabile e non è, pertanto, possibile aggiungere e/o sostituire e/o rimuovere uno o più servizi. Inoltre l&#39;erogazione del contributo è prevista solo ed esclusivamente nel caso in cui l’ente abbia rispettato integralmente quanto indicato in fase di adesione. Il mancato raggiungimento, anche parziale, degli obiettivi previsti dell&#39;investimento ammesso a finanziamento è motivo di revoca del finanziamento intero.
Ti ricordiamo infine che sono ammissibili a contributo tutte le attività di assessment, pianificazione della migrazione, esecuzione della migrazione e formazione dei servizi indicati in allegato 2 al presente Avviso avviate a decorrere dal 1° febbraio 2020 con risorse finanziarie proprie.
Ti segnaliamo che è comunque possibile annullare la pratica, anche a seguito dell&#39;emissione del decreto di finanziamento, tramite la funzionalità &quot;Progetti&quot;, cliccando sul tasto &quot;Rinuncia al progetto. Ti invitiamo pertanto a fare le opportune valutazioni del caso, chiedendo anche supporto all&#39;account manager della tua area territoriale, raggiungibile tramite il [FAKE_INDIRIZZO] che segue: https://padigitale2026.gov.it/team-territoriali",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000P8kgBQAR/view
[Case],5007Q00000P8nrPQAR,01132470,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Firma digitale della domanda di finanziamento,1.3.1 PDND,Portale rifiuta candidatura firmata p7m,"[FAKE_INDIRIZZO], al momento dell'upload della candidatura firmata dal sindaco in formato .p7m il portale restituisce il seguente errore: ""Attenzione i dati inseriti nel documento non sono corretti. [FAKE_INDIRIZZO] e carica l'ultima versione aggiornata."". In che modo i dati inseriti potrebbero essere incorretti? E' un semplice pdf generato dal portale stesso a cui viene applicata una firma digitale. Mi trovo impossibilitato a mandare la candidatura, con scadenza il 19/05. [FAKE_PERSON] il file per completezza. [FAKE_INDIRIZZO]","[FAKE_PERSON], grazie per averci contattato.  Da verifiche effettuate, la candidatura firmata digitalmente relativa alla misura &quot;1.3.1 Piattaforma Digitale Nazionale Dati - Comuni Ottobre 2022&quot; risulta correttamente caricata all&#39;interno della piattaforma, pertanto sarà sottoposta alla verifica dell’ammissibilità.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000P8nrPQAR/view
[Case],5007Q00000P8nziQAB,01132471,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.4.3 Adozione PagoPA e AppIO,Canone Unico Patrimoniale - CORPORATE,"""L'Ente nell'ambito della domanda di partecipazione all’Avviso Pubblico “Misura 1.4.3 PagoPA' COMUNI (settembre 2022) - Missione 1 Componente 1 del PNRR, finanziato dall’Unione europea nel contesto dell’iniziativa Next Generation EU - Investimento 1.4 “SERVIZI E CITTADINANZA DIGITALE ha inserito, come permesso dalla procedura, il servizio d'incasso ""Canone Unico Patrimoniale - CORPORATE"" tra i dovuti finanziabili. La procedura da voi messa a disposizione ha permesso di selezionarlo identificandolo come ""Attività avviata dopo il 31 marzo 2021 con risorse proprie"". Dal momento che, come comunicato dal Dipartimento delle Finanze del MEF in data 25 marzo, tramite la Soluzione “Canone Unico”, le società Corporate potranno effettuare pagamenti del Canone Unico in modalità massiva ed integrata all’interno dei sistemi di fatturazione passiva, questo Ente usufruisce di tale servizio in base alla Legge del 27 dicembre 2019, n. 160 (legge di bilancio 2020), che ha introdotto il Canone Unico anche per le occupazioni permanenti con cavi e condutture per la fornitura di servizi di pubblica utilità, la cui scadenza è prevista per il 30 aprile di ogni anno, a decorrere dal 2021. Attualmente PagoPA SpA, contestualmente alla richiesta da parte delle società Corporate, genererà i numeri avvisi dell’importo dichiarato dalle società stesse e comunicherà i dati del referente dei pagamenti (e-mail, anagrafica e PEC istituzionale) per agevolare la comunicazione. La richiesta di generazione degli avvisi avverrà a mezzo posta elettronica certificata (PEC) allegando un file in formato CSV contenente un tracciato definito da PagoPA SpA. Gli Enti riceveranno una comunicazione da parte delle società Corporate sulla PEC dell’Ente come previsto dal Comma 831, art. 1, Legge 160/2019 così come modificato dal comma 838, art. 1, Legge 178/2020 contenente le Ricevute Telematiche dei pagamenti tramite PEC dalle società Corporate Si chiede pertanto visto quanto sopra riportato, quale documentazione a","[FAKE_PERSON], grazie per averci contattato.Ti confermiamo che il servizio “Canone Unico Patrimoniale - CORPORATE” (cod Tassonomico 9/[FAKE_DOCUMENTO]/), soluzione centralizzata gestita direttamente da PagoPA S.p.a., può essere selezionato dal [FAKE_INDIRIZZO] ai fini della candidatura al bando.
Essendo il Canone Unico Patrimoniale Corporate un servizio gestito a livello centrale da [FAKE_INDIRIZZO], è possibile indicare direttamente la società come supporto per questo servizi","Grazie per la risposta. Quale documento devo inserire per [FAKE_INDIRIZZO] dato che non ho un contratto formalmente sottoscritto con la societa? Una autodichiarazione in carta intestata? Un report dei flussi incassati, generato dal portale delle adesioni? Le ricevute di pagamento in xml?","Nel caso in cui il Soggetto Realizzatore attualmente inserito in Piattaforma non abbia supportato l&#39;ente nell&#39;implementazione del servizio d&#39;incasso PagoPA &quot;Canone Unico Patrimoniale - CORPORATE&quot;, è necessario indicare l&#39;ente come  [FAKE_PERSON] e caricare in Piattaforma un ordine di servizio o un atto ricognitivo. Ti ricordiamo che attraverso la sezione &quot;PROGETTI&quot;, nello Step . 1 - &quot;SOGGETTI REALIZZATORI&quot; Cliccando sul tasto “DIVENTA SOGGETTO REALIZZATORE”, è possibile assegnare al proprio Ente il ruolo di soggetto realizzatore.",https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000P8nziQAB/view
[Case],5007Q00000P8oNCQAZ,01132488,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.4.3 Adozione PagoPA e AppIO,Territorio - Comune di [FAKE_INDIRIZZO] nuova candidatura 1.4.3 PagoPA,"Il comune sta procedendo con una nuova domanda per pagopa. In questa nuova domanda l'ente si ritrova ""servizi finanziati dal PNRR"", pur non avendo altre candidature finanziate sulla stessa misura, ma solo una scaduta e una rinunciata. Chiediamo: 1) se sia un bug; 2) potrebbe dipendere dal fatto che la rinuncia ancora non sia stata decretata? Grazie, [FAKE_PERSON]",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000P8oNCQAZ/view
[Case],5007Q00000P8ogRQAR,01132521,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Malfunzionamento della Piattaforma,1.4.1 Esperienza dei servizi pubblici,Errata scadenza del CRONOPROGRAMMA,"Con la presente si chiede di correggere la data di consegna dei lavori conteggiando 270 giorni dalla contrattualizzazione così come previsto dal regolamento, allo stato attuale la data indicata: 16 maggio, non risulta congrua con la data di scadenza corretta.","[FAKE_PERSON], grazie per averci contattato
Da verifiche effettuate per la misura 1.4.1 la data completamento delle attività è 16/05/2023, in considerazione del fatto che data contrattualizzazione inserita è il 03/02/2022 che
essendo antecedente alla notifica del decreto di finanziamento, i termini per il completamento delle attività dovranno essere conteggiati dalla notifica del decreto di finanziamento quindi 270 giorni dal 19/08/202","Gentilissimi, la data di contrattualizzazione inserita  ovvero il 03/02/2022 è palesemente errata (come da voi evidenziato è precedente al bando), bisogna intendere il 03/02/2023. Vi prego pertanto, se possibile, di correggerla oppure di indicarmi come richiedere la proroga.","[FAKE_PERSON], grazie per averci contattato. La tua problematica è stata risolta, la data relativa alla conclusione delle attività sul cronoprogramma è stata corretta alla data 31/10/2023, come richiesto.",https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000P8ogRQAR/view
[Case],5007Q00000P8oyCQAR,01132479,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.2 Abilitazione e facilitazione migrazione al Cloud,"MODIFICA STATO DELLA MIGRAZIONE PER ""LIBRI DI TESTO"" IN CLOUD","Si chiede di rettificare lo [FAKE_INDIRIZZO] del SERVIZIO DEL PIANO DI MIGRAZIONE n. 5 ""LIBRI DI TESTO"" da ""Attività avviata dopo il 1° febbraio 2020 con risorse proprie"" ad ""Attività da avviare"" causa errore materiale. grazie","[FAKE_PERSON], grazie per averci contattato
Ti informiamo che è disponibile in piattaforma una nuova funzionalità che permette di integrare o rettificare la documentazione relativa al progetto,
Ti invitiamo ad accedere alla sezione &quot;i tuoi progetti&quot; cliccare su quello di tuo interesse e nella sezione “ulteriori documenti allegati” caricare e gestire eventuali documenti aggiuntivi , firmati dal [FAKE_PERSON] in formato PDF e P7m.
All&#39;interno della categoria “Rettifica/Integrazione” è possibile caricare i documenti modifica di caratteristiche attuative (da “avviata” a “da avviare” o viceversa)",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000P8oyCQAR/view
[Case],5007Q00000P8p2JQAR,01132481,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,1.2 Abilitazione e facilitazione migrazione al Cloud,abilitazione dipendente,vorrei sapere come accreditare un'altra persona,"Gentile Ivan, grazie per averci contattato.
Riportiamo di seguito i passi da seguire per invitare nuovi utenti ad operare sulla piattaforma.
Il Rappresentante Legale accede alla sezione: &quot;Gli utenti della mia PA&quot; e invita nuovi utenti seguendo la procedura di inserimento indicata dalla piattaforma.
In seguito, l&#39;utente invitato procede ad accettare, attraverso la email di invito che riceverà al termine della procedura di invito completata in piattaforma dal Rappresentante Legale. Cliccando sul tasto &quot;Conferma invito&quot;, l&#39;utente invitato sarà rimandato alla [FAKE_INDIRIZZO] del sito e dovrà accedere con il suo SPID per registrare definitivamente la sua utenza in piattaforma.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000P8p2JQAR/view
[Case],5007Q00000P8phFQAR,01132494,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.2 Abilitazione e facilitazione migrazione al Cloud,modifica stato della migrazione in un servizio all'interno della candidatura,"si chiede come procedere per modificare lo stato della migrazione   nel servizio 12  GESTIONE DEL PERSONALE  DELLA PROPRIA [FAKE_PERSON] ""attività da avviare""  a   ""attività già avviata"".","[FAKE_PERSON], grazie per averci contattato. Ti informiamo che è possibile modificare la caratteristica attuativa di un servizio autonomamente dalla piattaforma. Ti invitiamo ad accedere alla sezione &quot;I tuoi progetti&quot;, cliccare sul progetto di tuo interesse e nella sezione “Ulteriori documenti allegati” caricare un documento che indichi la caratteristica attuativa corretta, sottoscritto dal Rappresentante Legale dell&#39;Ente.
Ti ricordiamo che discriminante per la caratteristica attuativa (&quot;da avviare&quot; oppure &quot;già avviato&quot;) è la data di sottomissione della candidatura e che la validità della documentazione potrà essere accertata esclusivamente in fase di asseverazione formale e controlli a campione.","la risposta è stata chiara. Ieri avevo inteso diversamente . In effetti per il nostro ente  il servizio è attivo ma non è in cloud,  pertanto la candidatura inviata a suo tempo va bene cosi . grazie","Ti informiamo che qualora fosse necessario è possibile modificare la caratteristica attuativa di un servizio autonomamente dalla piattaforma. Ti invitiamo ad accedere alla sezione &quot;I tuoi progetti&quot;, cliccare sul progetto di tuo interesse e nella sezione “Ulteriori documenti allegati” caricare un documento che indichi la caratteristica attuativa corretta, sottoscritto dal Rappresentante Legale dell&#39;Ente.",https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000P8phFQAR/view
[Case],5007Q00000P8ppjQAB,01132526,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.4.5 Digitalizzazione degli avvisi pubblici,Istanza di modifica,"[FAKE_INDIRIZZO], per proporre istanza di modifica, come devo valorizzare i campi dello screen in allegato. Grazie","Gentile [FAKE_PERSON], grazie per averci contattato. 
Ti informiamo che le richieste di modifica ammissibili riguardano un&#39;impossibilità sopravvenuta, per causa non imputabile, di realizzare le attività oggetto del finanziamento. 

Nello specifico, sono due gli scenari ammissibili:
1. Aggiornamenti tecnici, nel caso del servizio deprecato e non più disponibile &quot;Spese di pubblicazione bandi pubblici&quot; (codice tassonomico 9/[FAKE_DOCUMENTO]/) per le candidature agli Avvisi 1.4.3 Adozione piattaforma pagoPA; 

2. Sopravvenienza normativa, con riferimento alle candidature per gli Avvisi 1.4.1 &quot;Esperienza del [FAKE_INDIRIZZO] nei servizi pubblici&quot; Comuni, in cui era possibile scegliere tra i flussi di servizio finanziati la voce &quot;Presentare domanda di partecipazione a un concorso pubblico&quot; ad oggi non più attivabile alla luce del Decreto Legge 30 aprile 2022, n. 36 e del successivo Decreto del Ministro per la Pubblica Amministrazione del 15 settembre 2022 che disciplinano il [FAKE_INDIRIZZO] unico del reclutamento &quot;InPA&quot;.  La misura 1.4.5 non rientra nella casistica sopracitata.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000P8ppjQAB/view
[Case],5007Q00000P8pucQAB,01132496,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Controlli,1.4.3 Adozione PagoPA e AppIO,misura app io  richiesta [FAKE_PHONE] manca asseverazione 24 servizi,"Con la presente si chiedono chiarimenti in merito alla comunicazione di cui all'oggetto. I servizi risultano regolarmente pubblicati, come risulta accedendo al sito di IO.Italia e cercando in enti locali quelli del [FAKE_INDIRIZZO] di [FAKE_INDIRIZZO], ma nel messaggio viene indicato che gli stessi non sono completati. In ogni singolo servizio è indicato che il servizio non risulta integrato nei sistemi di App IO. Abbiamo necessità di avere chiarimenti per risolvere il problema. Chiediamo pertanto se siete voi a doverceli fornire oppure i contatti di chi ci deve fornire i chiarimenti per risolvere il problema. Attendiamo riscontro e siamo disponibili per chiarimenti in merito.","Gentile Roberta, grazie per averci contattato. Abbiamo provato a chiamarti. In caso di difformità rilevate rispetto a quanto indicato in piattaforma, e in merito allo stato di attivazione dei servizi AppIO, ovvero data di attivazione, ID servizio (AppIO), corretto CF dell&#39;ente sulla piattaforma IO, ti invitiamo a contattare preliminarmente il tuo fornitore.
Si precisa che la piattaforma [FAKE_INDIRIZZO] digitale 2026 pre-carica i dati dell’amministrazione presenti nella banca dati PagoPA /AppIO, pertanto l’Ente - in autonomia o per il tramite del proprio fornitore - sarà in grado di conoscere le date di attivazione, anche coinvolgendo l&#39;ente certificatore [FAKE_INDIRIZZO] come indicato nella richiesta [FAKE_PHONE]. Ti invitiamo inoltre a verificare che i codici inseriti in fase di completamento attività siano identici a quelli dei servizi pubblicati su [FAKE_INDIRIZZO] e che siano trascorsi almeno 15 giorni dalla data di pubblicazione dei servizi, come dettagliato anche nel documento Allegato 3 - Completamento delle attività e verifiche tecniche Avvisi 1.4.3.pdf delle linee guida per soggetti attuatori raggiungibile al seguente link: https://innovazione.gov.it/notizie/articoli/pa-digitale-2026-migrazione-al-cloud-aggiornate-linee-guida-di-asseverazione/",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000P8pucQAB/view
[Case],5007Q00000P8qEKQAZ,01132512,Amministrazione,Altro - Servizi Aggiunti,Spese ammissibili,1.2 Abilitazione e facilitazione migrazione al Cloud,Corso di formazione e addestramento all'uso,Per l'acquisto di uno dei servizi è necessario acquistare anche il corso all'uso e addestramento dal fornitore. È una spesa ammissibile?,"[FAKE_PERSON], grazie per averci contattato. Ti ricordiamo che l&#39;intero contributo concesso è una somma forfettaria (lump sum) che sarà erogata in un&#39;unica soluzione a seguito del perfezionamento delle attività oggetto del finanziamento come disposto dall&#39;art. 13 dell&#39;Avviso. Trattandosi di una somma forfettaria non è prevista la rendicontazione economica a costi reali, ma la rendicontazione tecnico operativa che certifichi gli obiettivi raggiunti, come previsto dagli avvisi. Ti informiamo inoltre che non è necessario restituire il contributo non utilizzato. Si suggerisce, in ogni caso, di prendere visione delle &quot;Linee guida per i soggetti attuatori individuati tramite [FAKE_INDIRIZZO] pubblici a [FAKE_INDIRIZZO] sum&quot; disponibile al seguente link https://innovazione.gov.it/italia-digitale-2026/attuazione-misure-pnrr/",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000P8qEKQAZ/view
[Case],5007Q00000P8qJuQAJ,01132513,Amministrazione,Altro - Servizi Aggiunti,[FAKE_PERSON] e scadenze di candidatura,1.2 Abilitazione e facilitazione migrazione al Cloud,eventuale riapertura per nuove candidature,"Buongiorno, volevo sapere se c'è la possibilità che l'avviso 1.2 relativo all'abilitazione al cloud per le [FAKE_INDIRIZZO] locali-scuola, venga riaperto. Grazie","[FAKE_PERSON], grazie per averci contattato.
Al momento non sono previste ulteriori finestre per la sottomissione delle candidature per l&#39;avviso 1.2.
In caso di apertura di nuove finestre, gli avvisi saranno diffusi tramite la newsletter e notificati in piattaforma.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000P8qJuQAJ/view
[Case],5007Q00000P8qPqQAJ,01132509,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Rendicontazione e documenti giustificativi,1.2 Abilitazione e facilitazione migrazione al Cloud,PROBLEMI DI CARICAMENTO DATI STEP 2 DEL PROGETTO 1.2 CLOUD,"[FAKE_INDIRIZZO], la presente Amministrazione sta effettuando il caricamento dei contratti relativi all'Investimento 1.2 Cloud. Allo Step 2 Assegnazione attività, dopo aver selezionato il fornitore, il sistema non permette di indicare il service provider qualificato. Come da immagine allegata, appare una barra bianca e non è possibile procedere. Si chiede pertanto un intervento così da permettere il caricamento dei dati entro i termini. Grazie","[FAKE_PERSON], grazie per averci contattato.
Da verifiche effettuate risulta che per il Soggetto erogatore PALITALSOFT S.R.L. è stato selezionato solo l&#39;opzione &quot;Soggetto Erogatore&quot; e non &quot;Cloud Service provider qualificato&quot;.
Ti ricordiamo che se il Soggetto Realizzatore è unico, figurerà sia come “Erogatore del servizio” sia come “Cloud Provider”.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000P8qPqQAJ/view
[Case],5007Q00000P8qswQAB,01132514,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,Nessuno,[FAKE_INDIRIZZO] E [FAKE_INDIRIZZO],"Ho ricevuto una info in merito alla generazione del CIG di Progetto ma non sono sicuro che  questa sia corretta;
domanda: è possibile creare un unico CIG ([FAKE_INDIRIZZO])  a cui vengono associati i vari CUP  delle varie misure  per le quali è stato ottenuto il finanziamento?  Da quanto  è previsto nel Codice degli Appalti  potrebbe anche essere possibile in quanto le fonti di finanziamento sono le stesse  e si potrebbe considerare un solo evento di  gara  ma  ho il dubbio  per cui chiedo a voi.
Attendo notizie.
Grazie","Gentile [FAKE_PERSON], grazie per averci contattato. Ti confermiamo che è possibile effettuare un solo evento di gara e l&#39;importo del [FAKE_INDIRIZZO] dovrà riflettere il valore complessivo dell&#39;affidamento di gara. Ai fini della rendicontazione non è infatti necessario che gli importi (CIG e [FAKE_INDIRIZZO]) coincidano.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000P8qswQAB/view
[Case],5007Q00000P8qxmQAB,01132517,Amministrazione,Altro - Servizi Aggiunti,Erogazione delle risorse,1.4.1 Esperienza dei servizi pubblici,urgente richiesta su documento di richiesta erogazione,"Buongiorno, abbiamo provato a caricare in P7m il documento di richiesta erogazione, ma il sistema continua a riproporre questa dicitura ""Attenzione i dati inseriti nel documento non sono corretti. [FAKE_INDIRIZZO] e carica l'ultima versione aggiornata"".
Non capiamo cosa non vada bene.
Si allega il documento per il quale da messaggio di errore.","[FAKE_PERSON], grazie per averci contattato.
Ti informiamo che stiamo lavorando, al fine della risoluzione della problematica, sulla richiesta sostitutiva da inviata, ovvero la richiesta n° 1132542.
Riceverai una risposta alla richiesta n° 1132542 non appena la problematica verrà risolta",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000P8qxmQAB/view
[Case],5007Q00000P8qyfQAB,01132518,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,Nessuno,COMUNICAZIONE ULTERIORI TITOLARI EFFETTIVI MIS. 1.41/1.4.3PagoPA/1.4.3AppIo/1.4.4,"[FAKE_INDIRIZZO],
in seguito alla pubblicazione delle linee guida per i soggetti attuatori si comunica in allegato quanto in oggetto.
[FAKE_PERSON] saluti","Gentile [FAKE_PERSON], grazie per averci contattato. Per la rettifica o integrazione dei titolari effettivi, ti invitiamo ad accedere alla sezione &quot;I tuoi progetti&quot;, cliccare sul progetto di tuo interesse e nella sezione “Ulteriori documenti allegati” caricare il documento di integrazione/rettifica, sottoscritto dal Rappresentante Legale dell&#39;Ente.
Ti informiamo inoltre che la documentazione aggiuntiva non apporterà modifiche al cronoprogramma.
Ti ricordiamo infine che la validità della documentazione potrà essere accertata esclusivamente in fase di asseverazione formale e controlli a campione.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000P8qyfQAB/view
[Case],5007Q00000P8qyuQAB,01132519,Amministrazione,Altro - Servizi Aggiunti,Servizi e Interventi finanziabili,1.2 Abilitazione e facilitazione migrazione al Cloud,Integrazione finanziamento con bilancio scuola,"[FAKE_INDIRIZZO],
in relazione all'Avviso Pubblico ""Investimento 1.2 ABILITAZIONE AL CLOUD PER [FAKE_INDIRIZZO] LOCALI [FAKE_INDIRIZZO]"", si comunica che questa istituzione scolastica è risultata beneficiaria di un importo pari ad € 3.871,00 (come da allegato). Tuttavia, con la ditta individuata per l'affidamento del progetto (con cui abbiamo già attivi molti servizi, che garantirebbero la comunicazione e l'integrazione con quelli oggetto dell'avviso) la spesa per la migrazione al cloud dei servizi indicati in fase di candidatura raggiungerebbe un importo complessivo pari ad € 8.186,20. Sarebbe, comunque, possibile procedere con la contrattualizzazione del soggetto realizzatore contribuendo, quindi, con il bilancio della scuola per l'integrazione della quota residua pari ad € 4.315,20?
In attesa di un cortese e pronto riscontro, cordiali saluti.","[FAKE_PERSON], grazie per averci contattato. Considerata la natura di lump sum del contributo, lo stesso non è collegato ai costi dell’intervento. Se i costi dell’intervento superano il contributo concesso la differenza è a carico dell’ente. Le risorse non utilizzate, invece, non dovranno essere restituite e possono essere impiegate per le finalità previste dai capitoli di contabilizzazione (cfr. Linee guida per i soggetti attuatori individuati tramite [FAKE_INDIRIZZO] pubblici a lump sum, https://innovazione.gov.it/italia-digitale-2026/attuazione-misure-pnrr/ ).
Ti confermiamo, pertanto, che è possibile utilizzare il bilancio della scuola per l&#39;integrazione della quota residua.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000P8qyuQAB/view
[Case],5007Q00000P8r7IQAR,01132525,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,1.2 Abilitazione e facilitazione migrazione al Cloud,CHIARIMENTO RICHIESTA,"Buongiorno a tutti,

Nella sezione scrivania noto la presenza della seguente richiesta:"" Completa ed invia il tuo piano di migrazione al Cloud"". L'istituto si è già candidato, con l'avviso di dicembre 2022, ma sfortunatamente ha dovuto rinunciare al finanziamento in corso perché alcuni servizi richiesti in realtà non erano finanziabili in quanto acquisiti prima del 1 febbraio 2020. Questa è per caso un'opportunità di ricandidatura? Vi ringrazio in anticipo per la risposta.

Cordialmente,

IL DIRIGENTE [FAKE_PERSON]Prof. [FAKE_PERSON]","[FAKE_PERSON], grazie per averci contattato. L&#39;avviso presente in scrivania si riferisce all&#39;obbligo, per l&#39;ente, di presentare il piano di migrazione. Non si tratta di una nuova finestra per la sottimissione della candidatura alla misura 1.2.
I piani di migrazione dei dati e dei servizi digitali delle amministrazioni sono previsti dall’articolo 10, comma 1, del regolamento adottato con determinazione AGID n. 628/2021 del 15 dicembre 2021.
Tutte le amministrazioni centrali e locali, così come individuate dall&#39;elenco ISTAT, sono obbligate ad inviare il piano di migrazione, salvo i casi di deroga previsti dall&#39;articolo 33-septies del DL 179/2012.

Per le amministrazioni che non hanno partecipato alla misura 1.2, è necessario compilare il piano di migrazione nella sezione &quot;Cloud&quot;, accedendo all&#39;area riservata della piattaforma. Questa azione non è collegata ad un finanziamento bensì risponde all’obbligo di legge così come sopra descritto e all’obiettivo di full migration previsto dal PNRR entro il 30/06/2026.
Per la compilazione, è necessario inserire tutti i servizi che l&#39;ente intende migrare al cloud ai fini del rispetto dell&#39;obbligo indicato all&#39;articolo 33-septies del DL 179/2012.
Se alla data di presentazione del piano di migrazione e in base alla classificazione dei dati e servizi effettuata, l&#39;Amministrazione dovesse riscontrare di non dover migrare dati e servizi in quanto già migrati precedentemente verso il PSN o data center adeguati / soluzioni cloud qualificate rispetto ai requisiti del Regolamento Cloud AgID del 15 dicembre 2021 e della Determina 307 ACN del 18 gennaio 2022 e a quanto previsto dal Decreto ACN del 2 gennaio 2023, tali dati e servizi non devono essere inseriti nel piano di migrazione.
Ti ricordiamo infine che per compilare il piano di migrazione è necessario aver già inviato la classificazione dei dati e dei servizi, come previsto dall’articolo 3 del regolamento adottato con determinazione AGID n. 628/2021 del 15 dicembre 2021.","In realtà è quasi risolta, vi chiederei solo entro quando debbo compilare questo piano di migrazione. Vi ringrazio ancora.","[FAKE_PERSON], grazie per averci contattato. Era stata una fissata una data di scadenza al 28/02/2023, tuttavia ti confermiamo che puoi procedere anche ora alla compilazione del piano di migrazione.",https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000P8r7IQAR/view
[Case],5007Q00000P8rARQAZ,01132527,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.4.4 Adozione identità digitale,Inserimento documenti di avvallo,"[FAKE_INDIRIZZO], al fine di rendicontare i progetti oggetto di finanziamento, segnalo che la documentazione che attesta l'avvenuta attività comprende anche altre attività, e la stessa Determina di aggiudicazione copre un servizio più  ampio di assistenza, manutenzione e sviluppo applicativo.
Può essere ritenuto valido oppure serve un provvedimento dedicato ?
Grazie","Gentile [FAKE_PERSON], grazie per averci contattato. Ti confermiamo che la documentazione relativa alla contrattualizzazione del fornitore può contenere anche altre spese che non saranno finanziate dal PNRR, pertanto non è necessario rinegoziare la fornitura.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000P8rARQAZ/view
[Case],5007Q00000P8rE9QAJ,01132528,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,1.3.1 PDND,errato inserimento di richiesta subentro legale rappresentante,errato inserimento di richiesta subentro al legale rappresentante; adesso arriva la mail del link per chiudere la procedura MA E' SBAGLIATA. Il rappresentante legale RESTA ENRICO CASANA  mentre la sottoscritta BOGATTO MANUELA RESTA EDITORE. Cosa devo fare per annullarla? Basta che passino 7 giorni e decade da sola? Grazie,"[FAKE_PERSON], grazie per averci contattato.
Ti informiamo che per non effettuare il subentro, basterà non confermare la PEC di &quot;Conferma Subentro&quot; da te ricevuta.

Inoltre ti confermiamo che l&#39;utenza di [FAKE_PERSON] è correttamente attivo con il ruolo di Rappresentante legale e [FAKE_PERSON] con il ruolo di editore",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000P8rE9QAJ/view
