_,Id,CaseNumber,Ambito__c,Categoria__c,Dettaglio_richiesta__c,Misura__c,Subject,Description,Risoluzione__c,Commenti_Ente__c,Ulteriori_informazioni_a_supporto__c,url
[Case],5007Q00000LYK9VQAX,01122417,Amministrazione,Altro - Servizi Aggiunti,Erogazione delle risorse,Nessuno,Richiesta ID [FAKE_PHONE],"in seguito ad apposita richiesta trasmessa all'Istat , si riporta la risposta ricebuta e si allega il file da cui si evince che questo [FAKE_INDIRIZZO] non ha mai avuto meno di 5000 abitanti","[FAKE_PERSON], come già scritto nella risposta alla tua precedente richiesta di supporto, le verifiche effettuate hanno confermato che la popolazione residente al 1° gennaio 2022, secondo la versione rilasciata da ISTAT a maggio 2022, era di 4990 abitanti.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LYK9VQAX/view
[Case],5007Q00000LYKATQA5,01122419,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Malfunzionamento della Piattaforma,1.2 Abilitazione e facilitazione migrazione al Cloud,difficoltà a caricare i contratti,"Si è riusciti a caricare correttamente i contratti per personale e presenze, non si riesce a caricare i contratti di emoliumenti e libri di testo.","[FAKE_PERSON], grazie per averci contattato.
Da verifiche effettuate ti informiamo che per i 3 servizi menzionati risulta correttamente caricato il contratto relativo al soggetto erogatore, ma non quello relativo al CSP. Ti ricordiamo che in fase di caricamento contratti, il primo in ordine di visibilità nel menù a tendina corrisponde all&#39; &quot;Erogatore del servizio&quot; mentre il secondo in basso corrisponde al &quot;Cloud Service Provider qualificato&quot;. Ti invitiamo pertanto ad accedere allo Step 3 Caricamento contratti ed inserire il contratto relativo al Cloud Service Provider, selezionando il Soggetto Realizzatore CSP (la seconda riga del menu a tendina) dalla maschera &quot;Soggetti realizzatori di cui vuoi caricare il contratto”",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LYKATQA5/view
[Case],5007Q00000LYKFnQAP,01122424,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.4.1 Esperienza dei servizi pubblici,Cambio dati soggetto realizzatore nel progetto,[FAKE_PERSON] necessità di cambiare alcuni dati del soggetto realizzatore in particolare cambiare da [FAKE_INDIRIZZO] ad [FAKE_INDIRIZZO] software la ragione sociale della misura 1.4..1.Quando tentiamo di tornare agli step precedenti del progetto la funzione è inibita. Attendiamo sblocco per poter procedere alle modifiche,"Gentile [FAKE_PERSON], grazie per averci contatto. La funzione è inibita in quanto il cronoprogramma per la contrattualizzazione del fornitore è scaduta. averci contattato. Ti invitiamo a contattare un Account Manager del territorio, per approfondire meglio la tematica e fornire l&#39;assistenza necessaria, utilizzando il Form all’indirizzo che segue: https://padigitale2026.gov.it/team-territoriali",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LYKFnQAP/view
[Case],5007Q00000LYKJpQAP,01122427,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,1.4.3 Adozione PagoPA e AppIO,Conferma attivazione,"[FAKE_INDIRIZZO], sul [FAKE_INDIRIZZO] di PAGOPA risultano attivi e pubblicati n. 57 servizi applicativi ovvero: Notizie dall'Ente Avvisi di scadenza di pagamento Messaggi e notifiche [FAKE_INDIRIZZO] demografici e elettorale (Avviso) Ufficio Tecnico e Ambiente (Avviso) Ufficio Tecnico e Ambiente (Scadenza) Tributi (Avviso) Tributi ([FAKE_INDIRIZZO]) Polizia locale (Avviso) Polizia locale ([FAKE_INDIRIZZO]) Contabilità e personale (Avviso) Servizi alla persona (Avviso) Servizi alla persona ([FAKE_INDIRIZZO]) [FAKE_INDIRIZZO] demografici e elettorale (Comunicazioni) Affari Generali ([FAKE_INDIRIZZO]) Affari Generali (Comunicazioni) Ufficio Tecnico e Ambiente (Comunicazioni) Tributi (Comunicazioni) Polizia locale (Comunicazioni) Contabilità e personale (Comunicazioni) Servizi alla persona (Comunicazioni) [FAKE_INDIRIZZO] al cittadino ([FAKE_INDIRIZZO]) [FAKE_INDIRIZZO] al cittadino (Allerta protezione civile) [FAKE_INDIRIZZO] al cittadino (Segnalazioni Emergenze) Area Personale (Bandi di Concorso) Area Personale (Comunicazioni concorso) Servizi demografici e elettorale (Scadenza documenti d’identità) Appuntamento con Uffici Comunali (Promemoria) Appuntamento con Uffici Comunali (Conferma/Disdetta) Pagamento ONERI LL.PP., mobilità e patrimonio Comunicazioni e avvisi [FAKE_PERSON] in città Eventi culturali Informazioni e comunicazioni relative al sostegno alle famiglie Comunicazione Rimborsi TARI Notifica convocazione consiglio comunale Bonus scuola (vari) [FAKE_INDIRIZZO]: domande, accettazioni, notifiche Avvisi di pagamento servizio mensa Avvisi di pagamento trasporto scolastico Avviso di pagamento CUP Avviso scadenza rata CUP Comunicazione riduzioni CUP Comunicazione Rimborsi CUP Avviso di pagamento canone idrico Avviso di pagamento TARI Avviso scadenza pagamento fitti Avviso scadenza rata TARI [FAKE_INDIRIZZO] di pagamento IMU Comunicazioni riduzioni e agevolazioni TARI Comunicazioni riduzioni TARI Comunicazione Rimborsi IMU Avviso scadenza periodo prestito bibliote","[FAKE_PERSON], grazie per averci contattato.
In caso di difformità rilevate rispetto a quanto indicato in Piattaforma, in merito allo stato di attivazione dei servizi PagoPA /AppIO, ovvero data di attivazione, codice tassonomico (PagoPA), ID servizio (AppIO), ti invitiamo a contattare il tuo fornitore. La piattaforma precarica i dati dell&#39;amministrazione presenti nella banca dati PagoPA /AppIO comunicati dal fornitore o dall&#39;ente stesso.","[FAKE_INDIRIZZO],
l'oggetto della domanda era riferita ai servizi che a voi risultano attivi. Vi preghiamo, quindi, di dare riscontro alla nostra richiesta in modo da poter circostanziare la richiesta di intervento del fornitore e/o di [FAKE_INDIRIZZO].
Ringrazio e saluto
[FAKE_PERSON]","Al fine di conoscere lo stato di attivazione dei servizi digitali AppIO, è necessario rivolgersi al proprio fornitore.",https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LYKJpQAP/view
[Case],5007Q00000LYKO0QAP,01122429,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Sito - organizzazione architettura dell’informazione ,Nessuno,nominativo [FAKE_INDIRIZZO],"[FAKE_INDIRIZZO], volevo chiedere se è corretto che nei dati della [FAKE_INDIRIZZO], la [FAKE_INDIRIZZO], sia indicato come Responsabile il Presidente, [FAKE_PERSON], o se è corretto ci sia il nome del nostro dirigente Responsabile, ovvero il Dott. [FAKE_PERSON]. Lo chiedo perché ieri avevamo come scadenza l'invio del piano di migrazione al cloud, ma non siamo riusciti ad ultimare la procedura perché il portale si aspetta che il piano di migrazione sia firmato dal Responsabile PA, ovvero il [FAKE_PERSON] non era disponibile. Nel caso avrei bisogno di sapere chi può aggiornare questi dati, ovvero se dovete farlo voi o se devo chiedere al [FAKE_INDIRIZZO]. [FAKE_INDIRIZZO], che ha il ruolo principale sul portale, di modificare i dati. Io, come editor, vedo che non ho questa possibilità. Grazie, cordialmente. [FAKE_PERSON]","Gentile Lorenza, grazie per averci contattato.
Ti informiamo che è necessario indicare come rappresentante legale dell&#39;ente il Presidente. Sarà possibile aggiornare il nominativo del rappresentante legale sul portale IPA. La piattaforma, infatti, precarica i dati dell&#39;amministrazione presenti nella banca dati IPA. Se si riscontrano inesattezze nei dati della [FAKE_INDIRIZZO] visualizzati, è necessario modificarli su IPA ( https://indicepa.gov.it/ipa-portale/ ). L’aggiornamento è a carico dell&#39;ente. Ti ricordiamo che per visualizzare su [FAKE_INDIRIZZO] digitale 2026 i dati aggiornati a seguito di modifiche su IPA, potrebbero essere necessarie fino a 48 ore. In caso di problemi si prega di contattare IPA via PEC [FAKE_INDIRIZZO]","Grazie per gli utili chiarimenti sulla relazione in essere fra il portale IPA e questo portale. Se ho capito bene, nel nostro caso la situazione in essere è corretta, perché appunto il nominativo indicato come rappresentante legale è il Presidente. 
A questo punto però vi chiedo: per quale motivo in un documento come il piano di migrazione, che è operativo e non politico, è richiesta la firma del Presidente e non c'è una possibilità alternativa quale ad esempio quella di farla firmare al RTD? Spesso il Presidente non è in sede e non è disponibile, soprattutto nel nostro caso che siamo una [FAKE_INDIRIZZO], inoltre, prima di firmare, il Presidente deve essere informato sul contenuto di un documento che non si aspetta sia di sua competenza.",Ti confermiamo che il piano di migrazione deve essere firmato dal Rappresentante legale dell&#39;ente (presidente),https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LYKO0QAP/view
[Case],5007Q00000LYKQ1QAP,01122430,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Documentazione tecnica di avvio e chiusura interventi,1.4.3 Adozione PagoPA e AppIO,RICHIESTA SUPPORTO PER RICHIESTA FINANZIAMENTO,Si chiede un supporto per la fase di richiesta finanziamento per PAGOPA. in particolare quale sia il codice gestionale di contabilità pubblica ( ci sono diverse alternative 036 ecc..) . Oltre al certificato di regolare esecuzione quale altra documentazione è opportuno allegare? il luogo di conservazione può essere diverso dalla sede legale?,"[FAKE_PERSON], grazie per averci contattato.
Ti informiamo che dal 1° gennaio 2023 è in vigore la Circolare MEF n. 46 del 21 dicembre 2022, contenente i seguenti codici gestionali:
- Cod. 36 “Consulenza Informatica”
- Cod. 39 “Altre Consulenze”
- Cod. 277 &quot;Manutenzione straordinaria di software”
- Cod. 205 &quot;Altri fondi da ripartire&quot;
Ti invitiamo a selezionare il codice più opportuno in relazione all’Avviso di riferimento.
Relativamente alla documentazione da inserire in piattaforma, ti informiamo che è necessario allegare il certificato di regolare esecuzione in formato p7m, non sono previsti come obbligatori ulteriori documenti.
In relazione alla conservazione, ti informiamo che, nella sezione del Responsabile della conservazione occorre inserire Il nome e il cognome del suddetto responsabile e infine l’indirizzo, il comune e la provincia di conservazione di questi.
Il responsabile della conservazione è il responsabile individuato a norma dell&#39;art. 44 d.lgs 82/2005 (CAD).",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LYKQ1QAP/view
[Case],5007Q00000LYKQkQAP,01122431,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.2 Abilitazione e facilitazione migrazione al Cloud,richiesta chiarimento,da una analisi della domanda di partecipazione n. 29820 del 22.06.2022 sono emerse delle criticità nella scelta dei servizi da realizzare con errori nella scelta del servizio e nello stato di migrazione. E' possibile apportare modifiche nei servizi scelti e nello stato di migrazione?,"Gentile [FAKE_PERSON], grazie per averci contattato. Se lo stato della candidatura è attualmente in [FAKE_INDIRIZZO]; non è modificabile. Non è, pertanto, possibile aggiungere e/o sostituire e/o rimuovere uno o più servizi.
Inoltre, ti informiamo che l&#39;erogazione del contributo è prevista solo ed esclusivamente nel caso in cui l’ente abbia rispettato quanto indicato in fase di adesione e che l’importo forfettario sarà quindi erogato, in un’unica soluzione, solo al perfezionamento di tutte le attività di migrazione al cloud oggetto del finanziamento.
Infine, Alla luce dell’aggiornamento delle [FAKE_INDIRIZZO] guida per i Soggetti attuatori, l’asseverazione verrà considerata come superata positivamente anche se il servizio che doveva essere migrato in modalità “A -Trasferimento”, è stato invece migrato in modalità “B - Aggiornamento” . Non sarà necessario, effettuare nessuna modifica sulla candidatura presentata.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LYKQkQAP/view
[Case],5007Q00000LYKTeQAP,01122436,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.4.3 Adozione PagoPA e AppIO,MODIFICA STATO,"[FAKE_INDIRIZZO], la software house affidataria del servizio PAGOPA ci segnala quanto segue:","Gentile Roberta, grazie per averci contattato. Se è stato commesso un errore relativo all’indicazione della caratteristica attuativa di uno o più servizi (da avviare e non già avviato o viceversa), ti informiamo che puoi rispondere a questa segnalazione o aprire una nuova richiesta di supporto da area privata, allegando un PDF contenente la rettifica del caso, ovvero segnalandoci la caratteristica attuativa corretta, sottoscritto dal Rappresentante Legale dell&#39;Ente.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LYKTeQAP/view
[Case],5007Q00000LYKUWQA5,01122515,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Implementazione del progetto e dei servizi,1.4.3 Adozione PagoPA e AppIO,Spese di pubblicazione bandi pubblici,"a seguito di una segnalazione del nostro fornitore, l'attività in oggetto non è più selezionabile. Chiediamo chiarimenti in merito alle azioni da intraprendere, non essendo la domanda modificabile.","Gentile [FAKE_PERSON], grazie per averci contattato.
Il servizio “Spese di pubblicazione bandi pubblici”, codice tassonomico [FAKE_DOCUMENTO], è stato deprecato con data di fine validità 01/12/2021.
Se il servizio è stato selezionato e inserito come &quot;già avviato&quot; prima della fine validità, PagoPA dovrebbe garantire al fornitore la possibilità di procedere col servizio. Viceversa, nel caso di servizio &quot;da avviare&quot; l’ente deve rinunciare e inserire un servizio alternativo. Ti informiamo che il servizio attivo e sostitutivo di &quot;Spese di pubblicazione bandi [FAKE_PERSON]; è il servizio &quot;Rimborsi spese di gara e pubblicazione bandi [FAKE_PERSON]; con codice tassonomico 9/[FAKE_DOCUMENTO].",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LYKUWQA5/view
[Case],5007Q00000LYKZ8QAP,01122437,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.4.1 Esperienza dei servizi pubblici,[FAKE_INDIRIZZO] MODIFICA CONTENUTO DEI TASTI PROGETTO-,"BUONGIORNO,","[FAKE_PERSON], grazie per averci contattato. Ti invitiamo a contattare un Account Manager del territorio, per approfondire meglio la tematica e fornire l&#39;assistenza necessaria, utilizzando il Form all’indirizzo che segue: https://padigitale2026.gov.it/team-territoriali",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LYKZ8QAP/view
[Case],5007Q00000LYKcDQAX,01122451,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Upload di documenti,1.4.1 Esperienza dei servizi pubblici,SERVIZIO - RICHIEDERE ACCESSO AGLI ATTI,"Il servizio RICHIEDERE L'ACCESSO AGLI ATTI presentato nella misura 1.4.1 (allegata in copia), finanziata con decreto n. 32-2/2022 - PNRR del 22.04.2022, è stato erroneamente indicato come già avviato anziché da avviare pertanto si chiede di tenerne conto in fase di asseverazione affinché questa possa concludersi positivamente. Si richiede cortese e urgente riscontro in merito","[FAKE_PERSON], grazie per averci contattato. 
Se è stato commesso un errore relativo all’indicazione della caratteristica attuativa di uno o più servizi (da avviare e non già avviato o viceversa), ti informiamo che puoi rispondere a questa segnalazione o aprire una nuova richiesta di supporto da area privata, allegando un PDF contenente la rettifica del caso, ovvero segnalandoci la caratteristica attuativa corretta, sottoscritto dal Rappresentante Legale dell&#39;Ente.","Buongiorno
trasmetto in allegato la richiesta di rettifica del servizio da attività avviata con risorse proprie dopo il 1° febbraio 2020 a attività da avviare, sottoscritta digitalmente dal [FAKE_INDIRIZZO].","[FAKE_PERSON], grazie per averci contattato. 
Abbiamo acquisito il PDF contenente la rettifica del caso, sottoscritto dal Rappresentante Legale dell&#39;Ente. Ti informiamo che potrai continuare nella gestione del progetto, pur visualizzando le precedenti caratteristiche attuative da te selezionate.",https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LYKcDQAX/view
[Case],5007Q00000LYKfuQAH,01122441,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Malfunzionamento della Piattaforma,1.4.1 Esperienza dei servizi pubblici,malfunzionamento tasti sezione progetto -,"BUONGIORNO,","[FAKE_PERSON], grazie per averci contattato.
Ti informiamo che la proroga sulla contrattualizzazione fornitore, come da &quot;Decreto estensione cronoprogramma Avviso 1.4.1 [FAKE_INDIRIZZO] (aprile 2022)&quot; era soltanto per i progetti non aventi la contrattualizzazione &quot;Completata&quot;.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LYKfuQAH/view
[Case],5007Q00000LYKgoQAH,01122456,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,,[FAKE_INDIRIZZO] per affidamento incarichi,"Buongiorno,",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LYKgoQAH/view
[Case],5007Q00000LYKifQAH,01122443,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.4.1 Esperienza dei servizi pubblici,Formato file da caricare per il contratto,Si chiedono cortesi informazioni circa i file da caricare in piattaforma per la contrattualizzazione:,"Gentile [FAKE_PERSON] , grazie per averci contattato. 
Ti confermiamo che non è necessario firmare digitalmente i documenti da allegare utili alla rendicontazione quali i contratti o gli ordini. E&#39; sufficiente allegare documenti in formato PDF con le eventuali indicazioni di protocollazione dell&#39;ente.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LYKifQAH/view
[Case],5007Q00000LYKjXQAX,01122444,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.4.1 Esperienza dei servizi pubblici,INDICAZIONI STIPULA CONTRATTO,"[FAKE_INDIRIZZO], avremmo bisogno di un chiarimento in merito alla stipula del contratto. Sulla piattaforma è indicato che il caricamento del contratto può avvenire entro 106 giorni. Per la stipula abbiamo la stessa scadenza o una scadenza differente? Grazie per l'attenzione","[FAKE_PERSON], grazie per averci contattato. Ti informiamo che il fornitore dovrà essere contrattualizzato al massimo entro 6 mesi (180 gg) dalla data di notifica del Decreto di Finanziamento. Pertanto, la tempistica di caricamento del contratto coincide con quella per la stipula.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LYKjXQAX/view
[Case],5007Q00000LYKomQAH,01122447,Amministrazione,Altro - Servizi Aggiunti,[FAKE_PERSON] e scadenze di realizzazione degli interventi,1.4.1 Esperienza dei servizi pubblici,STATO ATTIVITA' PROGETTO,"Pel l'azione 1.4.1 ho già inserito un contratto e sono andata alla fase completa attività pensando di dover inserire altri documenti relativi all'acquisto invece in quella fase bisogna dichiarare la fine del progetto che ancora non ho. Avrò la necessità a breve di inserire un nuovo contratto. Potrò tranquillamente farlo? Perché dalla schermata che vi allego mi da ""stato contrattualizzazione"": completata ma in realtà dovremmo fare un altro acquisto.","[FAKE_PERSON], grazie per averci contattato. Ti confermiamo che potrai modificare le informazioni e i documenti inseriti nella sezione relativa alla contrattualizzazione fino alla scadenza della relativa fase, così come individuata dal cronoprogramma. Da verifiche effettuate, la scadenza per la fase di contrattualizzazione relativa alla candidatura 1.4.1. è il 3/7/2023.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LYKomQAH/view
[Case],5007Q00000LYKx5QAH,01122452,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,,"Eliminazione di un servizio dall'avviso ""Migrazione al Cloud""",Come possiamo rimuovere dalla nostra candidatura un servizio inserito nella richiesta di finanziamento?,,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LYKx5QAH/view
[Case],5007Q00000LYKynQAH,01122454,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.1 Migrazione al PSN - PAC,cig,A seguito di affidamento dei lavori inerenti le misure per le quali il [FAKE_INDIRIZZO] di [FAKE_INDIRIZZO] risulta ammesso al finanziamento Vi chiedo informazioni riguardo il CIG. L'azienda che si sta occupando della realizzazione di alcuni progetti ci informa che per l’affidamento dei progetti finanziati dai fondi PNRR è necessario richiedere il [FAKE_INDIRIZZO] attraverso il [FAKE_INDIRIZZO].,"[FAKE_PERSON], grazie per averci contattato. 
Confermiamo l&#39;ammissibilità dello Smart CIG solo se acquisito in data antecedente alla Delibera n. 122 del 16 marzo 2022 dell’ANAC. In caso contrario è necessario sostituire lo SMART CIG con CIG ordinario. Per chiarimenti e richieste inerenti al CIG, ti invitiamo a rivolgerti all&#39;ente competente, ovvero ANAC.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LYKynQAH/view
[Case],5007Q00000LYL1XQAX,01122455,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Malfunzionamento della Piattaforma,1.4.3 Adozione PagoPA e AppIO,PAGOPA - candidatura 81337 - settore patrimonio,"[FAKE_INDIRIZZO], sto inserendo la candidatura per il bando 1.4.3 PAGOPA settembre 2022 - quando arrivo al settore PATRIMONIO mi segnala una incongruenza. C'è scritto che ONERI CIMITERIALI & LAMPADE VOTIVE è stato finanziato con altro bando. E' vero che è stato finanziato con altro bando e infatti non intendo inserirlo tra i servizi da candidare, ma non mi lascia proseguire e non comprendo come fare ad andare avanti.","Gentile [FAKE_PERSON], grazie per averci contattato.
Da verifiche effettuate nella [FAKE_PERSON] della candidatura in oggetto alcune sezioni risultano incomplete.
Nello specifico: il servizio &quot;Certificati di destinazione urbanistica&quot; risulta selezionato, ma non risulta dichiarato lo &quot;stato attività&quot;; mentre per i servizi &quot;ANNO IN CORSO - Tasse sui rifiuti (TARI, [FAKE_INDIRIZZO], TARSU, TARES, ecc.)&quot;, &quot;COSAP/TOSAP&quot;, &quot;Sanzioni amministrative&quot; risulta dichiarato lo &quot;stato attività&quot; ma non risultano selezionati ai fini della candidatura. 
Ti suggeriamo di correggere le anomalie evidenziate e riprovare a concludere la candidatura.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LYL1XQAX/view
[Case],5007Q00000LYLAjQAP,01122459,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.4.1 Esperienza dei servizi pubblici,SMARTCIG,Per l’affidamento dei progetti finanziati dai fondi PNRR è necessario richiedere il [FAKE_INDIRIZZO] attraverso il [FAKE_INDIRIZZO].,"[FAKE_PERSON], grazie per averci contattato.
In merito alla sostituzione dello Smart Cig con [FAKE_PERSON], ti invitiamo a contattare l&#39;ente competente, ovvero ANAC.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LYLAjQAP/view
[Case],5007Q00000LYLBTQA5,01122486,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Upload di documenti,1.4.3 Adozione PagoPA e AppIO,Inintegrazione misura 1.4.3 Adozione PagoPA - PRJ_143COM0422P_000144 - 143P0422c_e773ComunediLuzzi,"tassonomie variazioni dello stato da ""Attività avviata dopo il 31 marzo 2021 con risorse proprie"" ad ""Attività da avviare""","Gentile Utente, grazie per averci contattato.  Abbiamo acquisito il PDF contenente la rettifica del caso, sottoscritto dal Rappresentante Legale dell&#39;Ente. Ti informiamo che potrai, quindi, continuare nella gestione del progetto, pur visualizzando le precedenti caratteristiche attuative da te selezionate.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LYLBTQA5/view
[Case],5007Q00000LYLD5QAP,01122481,Amministrazione,Altro - Servizi Aggiunti,Spese ammissibili,1.4.5 Digitalizzazione degli avvisi pubblici,inclusione canone nel finanziamento,"[FAKE_INDIRIZZO], il preventivo in nostre mane del fornitore disponibile al servizio di cui all'avviso, ha incluso il canone di assistenza ai connettori, tale importo è ricompreso nel finanziamento o deve essere scorporato? [FAKE_PERSON] saluti.","Gentile [FAKE_PERSON], grazie per averci contattato. Ti confermiamo che il contratto con il fornitore può contenere anche altre spese relative all&#39;affidamento di servizi non inseriti in candidatura e/o non oggetto di finanziamento.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LYLD5QAP/view
[Case],5007Q00000LYLEfQAP,01122469,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Malfunzionamento della Piattaforma,1.4.3 Adozione PagoPA e AppIO,Messaggi contrastanti dopo contrattualizzazione,"[FAKE_INDIRIZZO], in data 24/02/2023 ho eseguito la contrattualizzazione per per misura 1.4.3 [FAKE_INDIRIZZO], ho ricevuto l'email ""Conferma inserimento contratti - [FAKE_INDIRIZZO] digitale 2026"" dall'indirizzo [FAKE_EMAIL]  [fig.1], tuttavia sebbene dalla ""scrivania"" dell'area riservata ""[FAKE_INDIRIZZO] digitale"" mi venga indicata come successiva scadenza il 30/03/203 [fig.2 e fig.3] mi viene riproposta il ""concludi contrattualizzazione"" [fig.4]. Accedendo da altro link sempre da portale [FAKE_INDIRIZZO] digitale 2026 riesco ad accedere al ""completamento attività"" [fig.5] dove ho cambiato lo stato in ""completato"" ed ho proceduto a concludere il progetto che è quindi attualmente in stato ""[FAKE_INDIRIZZO]"".","Gentile [FAKE_PERSON], grazie per averci contattato.
Da verifiche hai correttamente completato le attività del progetto in data 01/03/2023. Ad oggi il progetto si trova in stato [FAKE_PERSON].",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LYLEfQAP/view
[Case],5007Q00000LYLGMQA5,01122470,Amministrazione,Altro - Servizi Aggiunti,[FAKE_PERSON] e scadenze di realizzazione degli interventi,1.4.5 Digitalizzazione degli avvisi pubblici,1.4.5 - Notifiche Digitali - Comuni - Settembre 2022,"[FAKE_INDIRIZZO], sono in attesa di implementazione del fornitore e voglio posticipare la scadenza. Inserendo la data del 31/12/2023 mi appare l'alert di modifica non eseguita.","Gentile paolo, grazie per averci contattato. Ti ricordiamo che la variazione del cronoprogramma consiste nella proroga di 30 giorni sulla scadenza originariamente prevista. Ti informiamo che attraverso il pulsante &quot;Posticipa la scadenza&quot; si può richiedere la proroga della scadenza dell&#39;attività del cronoprogramma da completare, inserendo una nuova data di scadenza. Ogni [FAKE_INDIRIZZO] può richiedere di posticipare la scadenza soltanto due volte nel corso del ciclo di vita del progetto. A partire dalla terza richiesta, non sarà più possibile richiedere una proroga tramite la piattaforma, ma sarà necessario inviare una PEC al seguente indirizzo [FAKE_EMAIL].","Nell'allegato si evince che non riesco a inoltrare la richiesta di proroga per un problema tecnico della piattaforma.

E' possibile verificare il problema tecnico?

Grazie

[FAKE_PERSON]","[FAKE_PERSON], grazie per averci contattato. Non risultano documenti allegati alla richiesta. Ti preghiamo di aprire una nuova richiesta allegando screenshot dell&#39;errore, in modo da poterlo sistemare.",https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LYLGMQA5/view
[Case],5007Q00000LYLGcQAP,01122478,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Implementazione del progetto e dei servizi,1.4.3 Adozione PagoPA e AppIO,verifica attivazione servizio anno in corso tassa sui rifiuti,"si richiede analisi del servizio "" anno in corso tassa sui rifiuti"" per verificarne la finanziabilità. verificare data attivazione del servizio se precedente al 31.03.2021, data per corretta retroattività del servizio in oggetto.","Gentile [FAKE_PERSON], grazie per averci contattato.
In merito allo stato di attivazione dei servizi PagoPA, relativa data di attivazione e codice tassonomico ti invitiamo a contattare il tuo fornitore. Ti ricordiamo che la Piattaforma precarica i dati dell&#39;amministrazione presenti nella banca dati PagoPA comunicati dal fornitore o dall&#39;ente stesso.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LYLGcQAP/view
[Case],5007Q00000LYLHQQA5,01122471,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Registrazione utenze,,Sostituzione utente rappresentante legale,"Si chiede come sostituire l'utente [FAKE_PERSON] (la sottoscritta, DSGA) attualmente configurata come rappresentante legale con l'utente [FAKE_PERSON] (effettiva Responsabile PA in quanto [FAKE_PERSON]) attualmente configurata come incaricato","Gentile [FAKE_PERSON], grazie per averci contattato. Ti confermiamo che le modifiche all&#39;utenza sono state apportate secondo le indicazioni fornite.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LYLHQQA5/view
